legacy_partner_source,legacy_partner_id,legacy_partner_name,name,company_type,supplier_rank,customer_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_project_name,source_document_state,source_push_result,source_tax_rate,source_created_by,source_created_at,review_flags
xlsx_supplier_cooperat_company,GYS-20260430-003,重庆古以达建材有限公司,重庆古以达建材有限公司,company,1,0,material,重庆古以达建材有限公司,重庆三峡银行股份有限公司铜梁支行,0168014170000617,91500151MA61QG266J,91500151MA61QG266J,,1供应商_合作单位639136856545326250.xlsx: row 1; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-04-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260430-002,重庆百博防水工程有限公司,重庆百博防水工程有限公司,company,1,0,material,重庆百博防水工程有限公司,重庆农村商业银行股份有限公司沙坪支行联芳分理处分,3146530000079,91500106MA609C7H38,91500106MA609C7H38,,1供应商_合作单位639136856545326250.xlsx: row 2; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-04-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260430-001,重庆全焱建材有限公司,重庆全焱建材有限公司,company,1,0,material,重庆全焱建材有限公司,中国工商银行重庆较场口支行,3100021509200044803,91500107MA60ACJKXF,91500107MA60ACJKXF,,1供应商_合作单位639136856545326250.xlsx: row 3; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-04-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260429-003,乐至县金胜建材有限公司,乐至县金胜建材有限公司,company,1,0,material,乐至县金胜建材有限公司,乐至县农村信用合作联社池南分社,82990110000061496,91512022MA650HGB24,91512022MA650HGB24,,1供应商_合作单位639136856545326250.xlsx: row 4; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-29 00:00,
xlsx_supplier_cooperat_company,GYS-20260429-002,江油市太平镇任祥龙建材经营部,江油市太平镇任祥龙建材经营部,company,1,0,material,江油市太平镇任祥龙建材经营部,中国农业银行,6228480489657100876,92510781MA69128X8E,92510781MA69128X8E,,1供应商_合作单位639136856545326250.xlsx: row 5; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-04-29 00:00,
xlsx_supplier_cooperat_company,GYS-20260429-001,四川德成建设工程质量检测有限公司江油分公司,四川德成建设工程质量检测有限公司江油分公司,company,1,0,material,四川德成建设工程质量检测有限公司江油分公司,江油市农村信用合作联社,88070110835909481,915107810582037672,915107810582037672,,1供应商_合作单位639136856545326250.xlsx: row 6; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,江一娇,2026-04-29 00:00,
xlsx_supplier_cooperat_company,GYS-20260428-002,德阳市旌凯供应链管理有限公司,德阳市旌凯供应链管理有限公司,company,1,0,material,德阳市旌凯供应链管理有限公司,中信银行股份有限公司德阳分行,8111001012400543832,91510600MA63NE0637,91510600MA63NE0637,,1供应商_合作单位639136856545326250.xlsx: row 7; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-28 00:00,
xlsx_supplier_cooperat_company,GYS-20260428-001,成都玮宏劳务有限公司,成都玮宏劳务有限公司,company,1,0,material,成都玮宏劳务有限公司,交通银行成都龙泉驿龙鑫支行,511620011018827203538,,,,1供应商_合作单位639136856545326250.xlsx: row 8; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-28 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260427-004,德阳市华能燃气有限责任公司（供应商）,德阳市华能燃气有限责任公司（供应商）,company,1,0,material,德阳市华能燃气有限责任公司（供应商）,中国工商银行股份有限公司德阳旌阳支行,2305620519020141480,91510683759742763P,91510683759742763P,,1供应商_合作单位639136856545326250.xlsx: row 9; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-27 00:00,
xlsx_supplier_cooperat_company,GYS-20260427-003,绵竹市孝德镇东英五金店,绵竹市孝德镇东英五金店,company,1,0,material,绵竹市孝德镇东英五金店,长城华西银行,6225633800001854632,92510683MA66TCNE5Y,92510683MA66TCNE5Y,,1供应商_合作单位639136856545326250.xlsx: row 10; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-27 00:00,
xlsx_supplier_cooperat_company,GYS-20260427-002,广西新起典木业有限公司,广西新起典木业有限公司,company,1,0,material,广西新起典木业有限公司,中国农业银行股份有限公司武宣黔江支行,20145601040007735,91451323MABX9KLR55,91451323MABX9KLR55,,1供应商_合作单位639136856545326250.xlsx: row 11; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-27 00:00,
xlsx_supplier_cooperat_company,GYS-20260427-001,重庆市荣昌区方俊混凝土有限公司,重庆市荣昌区方俊混凝土有限公司,company,1,0,material,重庆市荣昌区方俊混凝土有限公司,中国农业银行股份有限公司重庆荣昌广顺支行,31170401040001137,915002263315283338,915002263315283338,,1供应商_合作单位639136856545326250.xlsx: row 12; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-27 00:00,
xlsx_supplier_cooperat_company,GYS-20260424-001,重庆澳富节能科技有限公司,重庆澳富节能科技有限公司,company,1,0,material,重庆澳富节能科技有限公司,中国建设银行股份有限公司重庆九龙坡白市驿支行,50050103750000001927,91500107MAEACND96L,91500107MAEACND96L,,1供应商_合作单位639136856545326250.xlsx: row 13; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-04-24 00:00,
xlsx_supplier_cooperat_company,GYS-20260423-003,旌阳区胡波劳务服务部（个体工商户）,旌阳区胡波劳务服务部（个体工商户）,company,1,0,material,旌阳区胡波劳务服务部（个体工商户）,工商银行城北支行,6212252305000381643,,,,1供应商_合作单位639136856545326250.xlsx: row 14; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260423-002,旌阳区胡波劳务服务部（张波）,旌阳区胡波劳务服务部（张波）,company,1,0,material,旌阳区胡波劳务服务部（张波）,工商银行城北支行,6212252305000381643,,,,1供应商_合作单位639136856545326250.xlsx: row 15; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260423-001,重庆德首建筑材料有限公司,重庆德首建筑材料有限公司,company,1,0,material,重庆德首建筑材料有限公司,重庆农村商业银行股份有限公司城口支行城郊分理处,3602010120010005423,,,,1供应商_合作单位639136856545326250.xlsx: row 16; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260422-005,仁寿金筑建筑劳务有限公司,仁寿金筑建筑劳务有限公司,company,1,0,material,仁寿金筑建筑劳务有限公司,中国建设银行股份有限公司仁寿新城支行,51050111091100002107,91511421MAK71Q6X44,91511421MAK71Q6X44,,1供应商_合作单位639136856545326250.xlsx: row 17; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260422-004,四川永久桥建设发展有限公司,四川永久桥建设发展有限公司,company,1,0,material,四川永久桥建设发展有限公司,德阳农村商业银行股份有限公司新盛支行,20210120000001013,91510626MA62RU3E2M,91510626MA62RU3E2M,,1供应商_合作单位639136856545326250.xlsx: row 18; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260422-003,四川硕豪商贸有限公司,四川硕豪商贸有限公司,company,1,0,material,四川硕豪商贸有限公司,长城华西银行股份有限公司中江支行,1301130000000943,91510703MADWTGA3X7,91510703MADWTGA3X7,,1供应商_合作单位639136856545326250.xlsx: row 19; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260422-002,四川梓源建材有限公司,四川梓源建材有限公司,company,1,0,material,四川梓源建材有限公司,长城华西银行股份有限公司中江支行,2010100005928215,915106235904732378,915106235904732378,,1供应商_合作单位639136856545326250.xlsx: row 20; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260422-001,什邡市鑫博川保温材料有限公司,什邡市鑫博川保温材料有限公司,company,1,0,material,什邡市鑫博川保温材料有限公司,建行什邡支行,51050164712609188888,91510682MA67Y5XA56,91510682MA67Y5XA56,,1供应商_合作单位639136856545326250.xlsx: row 21; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,徐丹,2026-04-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260421-001,四川昊蓉非融资性担保有限公司,四川昊蓉非融资性担保有限公司,company,1,0,material,四川昊蓉非融资性担保有限公司,中国工商银行股份有限公司成 都华润路支行,4402298209100035516,91510104350666574X,91510104350666574X,,1供应商_合作单位639136856545326250.xlsx: row 22; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-04-21 00:00,
xlsx_supplier_cooperat_company,GYS-20260420-001,江油市太平镇攀记光辉石材经营部,江油市太平镇攀记光辉石材经营部,company,1,0,material,江油市太平镇攀记光辉石材经营部,江油市工商银行华丰支行,6222032308006144938,,,,1供应商_合作单位639136856545326250.xlsx: row 23; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-20 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260417-001,四川三星新材料科技股份有限公司,四川三星新材料科技股份有限公司,company,1,0,material,四川三星新材料科技股份有限公司,中国银行广汉支行,129312985004,915106007091824899,915106007091824899,,1供应商_合作单位639136856545326250.xlsx: row 24; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-17 00:00,
xlsx_supplier_cooperat_company,GYS-20260415-002,德阳恒运吊装服务有限公司,德阳恒运吊装服务有限公司,company,1,0,material,德阳恒运吊装服务有限公司,中国工商银行股份有限公司德阳西干道支行,2305362209100094882,91510603MAEOR6UY52,91510603MAEOR6UY52,,1供应商_合作单位639136856545326250.xlsx: row 25; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-15 00:00,
xlsx_supplier_cooperat_company,GYS-20260415-001,德阳市志豪建筑工程有限公司,德阳市志豪建筑工程有限公司,company,1,0,material,德阳市志豪建筑工程有限公司,中国工商银行股份有限公司罗江支行,2305368109100130749,91510604MADNTYAP01,91510604MADNTYAP01,,1供应商_合作单位639136856545326250.xlsx: row 26; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-15 00:00,
xlsx_supplier_cooperat_company,GYS-20260414-003,欧恩科（北京）自动门科技有限公司,欧恩科（北京）自动门科技有限公司,company,1,0,material,欧恩科（北京）自动门科技有限公司,北京农村商业银行股份有限公司王府井支行,1604000103000002921,,,,1供应商_合作单位639136856545326250.xlsx: row 27; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,杨德胜,2026-04-14 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260414-002,德阳市经开区诚运建材经营部,德阳市经开区诚运建材经营部,company,1,0,material,德阳市经开区诚运建材经营部,工行德阳西干道支行,2305362209100089912,,,,1供应商_合作单位639136856545326250.xlsx: row 28; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,杨德胜,2026-04-14 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260414-001,垫江县谭书文建材经营部,垫江县谭书文建材经营部,company,1,0,material,垫江县谭书文建材经营部,中国银行股份有限公司重庆垫江桂溪支行,110274190084,92500231MA6010W07X,92500231MA6010W07X,,1供应商_合作单位639136856545326250.xlsx: row 29; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-04-14 00:00,
xlsx_supplier_cooperat_company,GYS-20260413-001,四川航磊运输有限公司,四川航磊运输有限公司,company,1,0,material,四川航磊运输有限公司,长城华西银行股份有限公司中江北路支行,1302100000000294,91510600MA6483FRX7,91510600MA6483FRX7,,1供应商_合作单位639136856545326250.xlsx: row 30; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260408-001,四川怀源泵阀有限公司,四川怀源泵阀有限公司,company,1,0,material,四川怀源泵阀有限公司,中国建设银行股份有限公司三台支行,51050165758600001911,91510722MACFKPLP6A,91510722MACFKPLP6A,,1供应商_合作单位639136856545326250.xlsx: row 31; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260407-002,四川盛鑫新能源有限公司,四川盛鑫新能源有限公司,company,1,0,material,四川盛鑫新能源有限公司,绵阳市商业银行城郊支行,03001600001551,91510700791838757X,91510700791838757X,,1供应商_合作单位639136856545326250.xlsx: row 32; 单据状态=审核通过; 推送结果=; 合作类型=材料,公司综合平台,审核通过,,,陈天友,2026-04-07 00:00,
xlsx_supplier_cooperat_company,GYS-20260407-001,四川斌固建筑工程有限公司成都分公司,四川斌固建筑工程有限公司成都分公司,company,1,0,material,四川斌固建筑工程有限公司成都分公司,中国农业银行股份有限公司成都聚龙路支行,22920401040023746,91510107MA69H49R89,91510107MA69H49R89,,1供应商_合作单位639136856545326250.xlsx: row 33; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-07 00:00,
xlsx_supplier_cooperat_company,GYS-20260403-002,乐山杜航信息技术有限责任公司,乐山杜航信息技术有限责任公司,company,1,0,material,乐山杜航信息技术有限责任公司,中国邮政储蓄股份有限公司乐山市通江镇支行,951115013000545347,,,,1供应商_合作单位639136856545326250.xlsx: row 34; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-03 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260403-001,阿克苏市新发新型防水建材有限责任公司,阿克苏市新发新型防水建材有限责任公司,company,1,0,material,阿克苏市新发新型防水建材有限责任公司,中国银行股价有限公司阿克苏市迎宾路支行,107609753896,91652901676338247L,91652901676338247L,,1供应商_合作单位639136856545326250.xlsx: row 35; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-04-03 00:00,
xlsx_supplier_cooperat_company,GYS-20260402-001,巴宜区有续商贸部,巴宜区有续商贸部,person,1,0,material,巴宜区有续商贸部,中国工商银行股份有限公司林芝分行,0158000209100275565,,,,1供应商_合作单位639136856545326250.xlsx: row 36; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-04-02 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260331-003,剑南镇白塔瓷砖经营部,剑南镇白塔瓷砖经营部,company,1,0,material,剑南镇白塔瓷砖经营部,四川绵竹农村商业银行股份有限公司金山街分理处,21860120000019597,92510683MA67P0684F,92510683MA67P0684F,,1供应商_合作单位639136856545326250.xlsx: row 37; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-31 00:00,
xlsx_supplier_cooperat_company,GYS-20260331-002,重庆星恰商贸有限公司,重庆星恰商贸有限公司,company,1,0,material,重庆星恰商贸有限公司,兴业银行重庆九龙坡支行,346070100100394898,91500104MA5YXW7H8G,91500104MA5YXW7H8G,,1供应商_合作单位639136856545326250.xlsx: row 38; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-31 00:00,
xlsx_supplier_cooperat_company,GYS-20260331-001,旌阳区智居建材经营部,旌阳区智居建材经营部,company,1,0,material,旌阳区智居建材经营部,中国工商银行股份有限公司德阳钟鼓楼支行,2305362109100068313,92510603MA6B23H210,92510603MA6B23H210,,1供应商_合作单位639136856545326250.xlsx: row 39; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-31 00:00,
xlsx_supplier_cooperat_company,GYS-20260330-006,德阳金汇页岩机砖厂（普通合伙）,德阳金汇页岩机砖厂（普通合伙）,company,1,0,material,德阳金汇页岩机砖厂（普通合伙）,德阳农村商业银行股份有限公司旌阳支行,17760120000012016,915106003093852875,915106003093852875,,1供应商_合作单位639136856545326250.xlsx: row 40; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260330-004,四川兴宏洲混凝土有限公司,四川兴宏洲混凝土有限公司,company,1,0,material,四川兴宏洲混凝土有限公司,金堂汇金村镇银行有限责任公司迎开户银行宾大道支行,901012000000001730,91510121689038155K,91510121689038155K,,1供应商_合作单位639136856545326250.xlsx: row 41; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260330-003,四川嘉桦机械租赁有限公司,四川嘉桦机械租赁有限公司,company,1,0,material,四川嘉桦机械租赁有限公司,中国农业银行股份有限公司德阳罗江支行,22222101040012377,91510604MA6B8P41A,91510604MA6B8P41A,,1供应商_合作单位639136856545326250.xlsx: row 42; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-30 00:00,
xlsx_supplier_cooperat_company,GYS-20260330-002,德阳鼎盛元物流有限责任公司,德阳鼎盛元物流有限责任公司,company,1,0,material,德阳鼎盛元物流有限责任公司,中国建设银行股份有限公司德阳庐山路支行,5105164420500001936,,,,1供应商_合作单位639136856545326250.xlsx: row 43; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260330-001,四川新钢科技有限责任公司,四川新钢科技有限责任公司,company,1,0,material,四川新钢科技有限责任公司,中国建设银行德阳旌阳支行,51050110073500002332,,,,1供应商_合作单位639136856545326250.xlsx: row 44; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260327-002,德阳经开区岭峰石材经营部,德阳经开区岭峰石材经营部,company,1,0,material,德阳经开区岭峰石材经营部,中国银行股份有限公司德阳岷江西路支行,115878043162,92510600MAC2MPYF83,92510600MAC2MPYF83,,1供应商_合作单位639136856545326250.xlsx: row 45; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-03-27 00:00,
xlsx_supplier_cooperat_company,GYS-20260327-001,四川锐盛泰机械租赁有限公司,四川锐盛泰机械租赁有限公司,company,1,0,material,四川锐盛泰机械租赁有限公司,广汉珠江银镇银行股份有限公司,70001570000000883,,,,1供应商_合作单位639136856545326250.xlsx: row 46; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-27 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-004,绵阳众星新材料有限公司,绵阳众星新材料有限公司,company,1,0,material,绵阳众星新材料有限公司,绵阳市涪城区农村信用合作联社永发路分社,8807011094399865,915107060993808152,915107060993808152,,1供应商_合作单位639136856545326250.xlsx: row 47; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,
xlsx_supplier_cooperat_company,GYS-20260326-003,国网重庆市电力公司璧山供电分公司,国网重庆市电力公司璧山供电分公司,company,1,0,material,国网重庆市电力公司璧山供电分公司,中国银行股份有限公司重庆璧山支行,108809658114,,,,1供应商_合作单位639136856545326250.xlsx: row 48; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-002,成都嘉泰恒升商贸有限公司,成都嘉泰恒升商贸有限公司,company,1,0,material,成都嘉泰恒升商贸有限公司,中国建设银行股份有限公司成都青白江支行,51050153670800004111,,,,1供应商_合作单位639136856545326250.xlsx: row 49; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260326-001,德阳市顺翔钢管租赁服务有限责任公司,德阳市顺翔钢管租赁服务有限责任公司,company,1,0,material,德阳市顺翔钢管租赁服务有限责任公司,长城华西银行股份有限公司德阳八角支行,1015180000000185,,,,1供应商_合作单位639136856545326250.xlsx: row 50; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260325-003,德阳市冠鸿商贸有限责任公司,德阳市冠鸿商贸有限责任公司,company,1,0,material,德阳市冠鸿商贸有限责任公司,中国工商银行股份有限公司中江支行,2305372109100235932,91510623MADMA2EF2D,91510623MADMA2EF2D,,1供应商_合作单位639136856545326250.xlsx: row 51; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-25 00:00,
xlsx_supplier_cooperat_company,GYS-20260325-002,德阳浩海建材有限公司,德阳浩海建材有限公司,company,1,0,material,德阳浩海建材有限公司,长城华西银行股份有限公司营业部,1001100000003058,91510603MAC7GK1P8E,91510603MAC7GK1P8E,,1供应商_合作单位639136856545326250.xlsx: row 52; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,江一娇,2026-03-25 00:00,
xlsx_supplier_cooperat_company,GYS-20260325-001,重庆泰研科技有限公司,重庆泰研科技有限公司,company,1,0,material,重庆泰研科技有限公司,重庆农村商业银行股份有限公司铜梁支行,2001010120010027068,91500224MA5YTK1R7F,91500224MA5YTK1R7F,,1供应商_合作单位639136856545326250.xlsx: row 53; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-25 00:00,
xlsx_supplier_cooperat_company,GYS-20260324-002,重庆恒谦通建材有限公司,重庆恒谦通建材有限公司,company,1,0,material,重庆恒谦通建材有限公司,中国建设银行重庆白鹤林支行,50001036800052505481,91500107070349232A,91500107070349232A,,1供应商_合作单位639136856545326250.xlsx: row 54; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-24 00:00,
xlsx_supplier_cooperat_company,GYS-20260324-001,石磊线缆集团有限公司,石磊线缆集团有限公司,company,1,0,material,石磊线缆集团有限公司,河北宁晋农村商业银行服份有限公司纪昌庄支行,095560122000004737,911305283201177503,911305283201177503,,1供应商_合作单位639136856545326250.xlsx: row 55; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-24 00:00,
xlsx_supplier_cooperat_company,GYS-20260323-004,重庆市合川区公共资源服务有限公司,重庆市合川区公共资源服务有限公司,company,1,0,material,重庆市合川区公共资源服务有限公司,中国农业发展银行重庆市合川支行,20350038200100000230791,91500117MAD6NYMH37,91500117MAD6NYMH37,,1供应商_合作单位639136856545326250.xlsx: row 56; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-03-23 00:00,
xlsx_supplier_cooperat_company,GYS-20260323-003,什邡环艺苗木种植专业合作社,什邡环艺苗木种植专业合作社,company,1,0,material,什邡环艺苗木种植专业合作社,四川什邡农村商业银行股份有限公司,21080120000069536,,,,1供应商_合作单位639136856545326250.xlsx: row 57; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260323-002,林芝市巴宜区简非简装饰装修工程有限公司,林芝市巴宜区简非简装饰装修工程有限公司,company,1,0,material,林芝市巴宜区简非简装饰装修工程有限公司,中国农业银行股份有限公司林芝巴 宜支行,25770001040009876,,,,1供应商_合作单位639136856545326250.xlsx: row 58; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260323-001,西藏生菜商贸有限公司,西藏生菜商贸有限公司,company,1,0,material,西藏生菜商贸有限公司,中国农业银行股份有限公司林芝巴宜支行,25770001040016806,,,,1供应商_合作单位639136856545326250.xlsx: row 59; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-03-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260322-001,重庆闽益消防器材有限公司,重庆闽益消防器材有限公司,company,1,0,material,重庆闽益消防器材有限公司,中国银行股份有限公司重庆双龙路支行,114440496898,915001070968579560,915001070968579560,,1供应商_合作单位639136856545326250.xlsx: row 60; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260318-002,重庆象征建筑设备租赁有限公司,重庆象征建筑设备租赁有限公司,company,1,0,material,重庆象征建筑设备租赁有限公司,中国工商银行璧山县支行文风路分理处,3100093209200058109,91500227MA607N5K4D,91500227MA607N5K4D,,1供应商_合作单位639136856545326250.xlsx: row 61; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-18 00:00,
xlsx_supplier_cooperat_company,GYS-20260318-001,壁山区正兴镇景红建筑设备租赁站,壁山区正兴镇景红建筑设备租赁站,company,1,0,material,壁山区正兴镇景红建筑设备租赁站,重庆农村商业银行股份有限公司璧山支行正兴分理处,2112010120010002561,92500227MA5UG96DXE,92500227MA5UG96DXE,,1供应商_合作单位639136856545326250.xlsx: row 62; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-03-18 00:00,
