external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_0153bceef9b34acd8d2bb202bb1e9445,成都银行,company,1,,,,0153bceef9b34acd8d2bb202bb1e9445,cooperat_company,成都银行,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_0153bceef9b34acd8d2bb202bb1e9445
legacy_partner_sc_015b488a8dad4eacb492816a23f4f655,成都红泰塑胶管业有限公司,company,1,915101846818407096,,,015b488a8dad4eacb492816a23f4f655,company_supplier,成都红泰塑胶管业有限公司,,915101846818407096,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_015b488a8dad4eacb492816a23f4f655
legacy_partner_sc_0168b529f7ec4f72bc160bb3401bccfa,德阳开发区兴顺建材经营部,company,1,92510600MA6239Q9X6,,,0168b529f7ec4f72bc160bb3401bccfa,cooperat_company,德阳开发区兴顺建材经营部,92510600MA6239Q9X6,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_0168b529f7ec4f72bc160bb3401bccfa
legacy_partner_sc_016a1e14c2754efb82749ed29246c4a3,苍溪县从锦建材有限公司,company,1,91510824MA64JJB74D,,,016a1e14c2754efb82749ed29246c4a3,company_supplier,苍溪县从锦建材有限公司,,91510824MA64JJB74D,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_016a1e14c2754efb82749ed29246c4a3
legacy_partner_sc_016e31f6f6754f2fae6351f0af58ba20,金牛区鑫世亮建材经营部,company,1,92510106MAACJ05E6T,,,016e31f6f6754f2fae6351f0af58ba20,cooperat_company,金牛区鑫世亮建材经营部,92510106MAACJ05E6T,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_016e31f6f6754f2fae6351f0af58ba20
legacy_partner_sc_0172e660838f47d7a5449386bd15baa0,绵阳德泽建材有限公司,company,1,91510700MA68EY6K6P,,,0172e660838f47d7a5449386bd15baa0,cooperat_company,绵阳德泽建材有限公司,91510700MA68EY6K6P,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_0172e660838f47d7a5449386bd15baa0
legacy_partner_sc_017a56d78ef043d191c7435f79130e36,农民工专户,company,1,,,,017a56d78ef043d191c7435f79130e36,cooperat_company,农民工专户,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_017a56d78ef043d191c7435f79130e36
legacy_partner_sc_0190c2c9c1d240738d4d7587f29a894d,彭州市丽春镇涌泉建材经营部,company,1,92510182MA604FP36H,18000511360,,0190c2c9c1d240738d4d7587f29a894d,company_supplier,彭州市丽春镇涌泉建材经营部,,92510182MA604FP36H,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0190c2c9c1d240738d4d7587f29a894d
legacy_partner_sc_0192b477ccf34c34bad7d7b55fe8d60d,巴中市宏达钢材有限公司,company,1,91511902MA63TQEX91,,,0192b477ccf34c34bad7d7b55fe8d60d,company_supplier,巴中市宏达钢材有限公司,,91511902MA63TQEX91,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0192b477ccf34c34bad7d7b55fe8d60d
legacy_partner_sc_01963efa5b094dee846ad1be32686321,攀枝花创星原建筑工程有限公司,company,1,91510422MA68EUAG88,,,01963efa5b094dee846ad1be32686321,cooperat_company,攀枝花创星原建筑工程有限公司,91510422MA68EUAG88,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_01963efa5b094dee846ad1be32686321
legacy_partner_sc_0198a2044da14b1190f5a947a1cb1d37,中江县飞凤建材有限公司,company,1,91510623MA67Q7U733,,,0198a2044da14b1190f5a947a1cb1d37,cooperat_company,中江县飞凤建材有限公司,91510623MA67Q7U733,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_0198a2044da14b1190f5a947a1cb1d37
legacy_partner_sc_01a3bbd96bb44985bfc7190fffa8c775,新疆阿斯帕里提公路养护有限公司,company,1,91653101MA7772HK1M,,,01a3bbd96bb44985bfc7190fffa8c775,company_supplier,新疆阿斯帕里提公路养护有限公司,91653101MA7772HK1M,91653101MA7772HK1M,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_01a3bbd96bb44985bfc7190fffa8c775
legacy_partner_sc_01ab9e3994244764a95a674829f83967,成都鑫蓉逸商贸有限公司,company,1,915106MA66BEF072,,,01ab9e3994244764a95a674829f83967,company_supplier,成都鑫蓉逸商贸有限公司,,915106MA66BEF072,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_01ab9e3994244764a95a674829f83967
legacy_partner_sc_01c176d216534eb4a4281a0a9896abc2,罗江友兴建材有限公司,company,1,9151062668610T868X,,,01c176d216534eb4a4281a0a9896abc2,cooperat_company,罗江友兴建材有限公司,9151062668610T868X,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_01c176d216534eb4a4281a0a9896abc2
legacy_partner_sc_01ca2fcc94ba464d98962afda6cdef38,重庆迪大迪建材有限公司,company,1,61500108MAE1B35,15826120609,,01ca2fcc94ba464d98962afda6cdef38,company_supplier,重庆迪大迪建材有限公司,,61500108MAE1B35,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_01ca2fcc94ba464d98962afda6cdef38
legacy_partner_sc_01d70f6226284f4f8d9becb0ca36d22d,永川区安其建材经营部,company,1,92500118MA60Y7LKXC,,,01d70f6226284f4f8d9becb0ca36d22d,company_supplier,永川区安其建材经营部,,92500118MA60Y7LKXC,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_01d70f6226284f4f8d9becb0ca36d22d
legacy_partner_sc_01e4c1bf2ff045128dd771f4cb69bf13,重庆诗凤园林绿化有限公司,company,1,91500227MA5YY9EH5W,,,01e4c1bf2ff045128dd771f4cb69bf13,cooperat_company,重庆诗凤园林绿化有限公司,91500227MA5YY9EH5W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_01e4c1bf2ff045128dd771f4cb69bf13
legacy_partner_sc_020a78bcabc147138dd604462e58a31e,德阳品色装饰工程有限公司,company,1,91510623MA65G2347W,,,020a78bcabc147138dd604462e58a31e,cooperat_company,德阳品色装饰工程有限公司,91510623MA65G2347W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_020a78bcabc147138dd604462e58a31e
legacy_partner_sc_02127b7cd988479497364ddc7fce57a0,利宝保险有限公司山东分公司,company,1,915000006664268767,,,02127b7cd988479497364ddc7fce57a0,cooperat_company,利宝保险有限公司山东分公司,915000006664268767,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_02127b7cd988479497364ddc7fce57a0
legacy_partner_sc_0232c081e88e4597afdd82ea9f2fd491,重庆映锦建筑劳务有限公司,company,1,91500227MA608N2N5A,,,0232c081e88e4597afdd82ea9f2fd491,company_supplier,重庆映锦建筑劳务有限公司,,91500227MA608N2N5A,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0232c081e88e4597afdd82ea9f2fd491
legacy_partner_sc_0240a51b7e8f42bb8523bed44fa191b0,成都德爱电气有限公司,company,1,,,,0240a51b7e8f42bb8523bed44fa191b0,company_supplier,成都德爱电气有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0240a51b7e8f42bb8523bed44fa191b0
legacy_partner_sc_0240f190815046cf94e6f8b4555293a1,理塘县人民法院诉讼费及案款专户,company,1,,,,0240f190815046cf94e6f8b4555293a1,cooperat_company,理塘县人民法院诉讼费及案款专户,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_0240f190815046cf94e6f8b4555293a1
legacy_partner_sc_024c75ca30c443f1a4a7009e38653947,中国大地财产保险股份有限公司重庆分公司营业部,company,1,91500105MA5U3LNL53,,,024c75ca30c443f1a4a7009e38653947,cooperat_company,中国大地财产保险股份有限公司重庆分公司营业部,91500105MA5U3LNL53,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_024c75ca30c443f1a4a7009e38653947
legacy_partner_sc_024fa0772e0b49ad99b9e57ef8e26bdd,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,company,1,92510705MADJHIB618,,,024fa0772e0b49ad99b9e57ef8e26bdd,cooperat_company,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,92510705MADJHIB618,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_024fa0772e0b49ad99b9e57ef8e26bdd
legacy_partner_sc_025ab4d06775488fa050a687359ad3ce,四川梦飞翔石业有限公司,company,1,91510681MA668B9R54,,,025ab4d06775488fa050a687359ad3ce,cooperat_company,四川梦飞翔石业有限公司,91510681MA668B9R54,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_025ab4d06775488fa050a687359ad3ce
legacy_partner_sc_025abcc09a8a4b8aa8e7457c611503c9,旌阳区瑞博尔建材经营部,company,1,92510603MA69NX44XG,,,025abcc09a8a4b8aa8e7457c611503c9,company_supplier,旌阳区瑞博尔建材经营部,,92510603MA69NX44XG,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_025abcc09a8a4b8aa8e7457c611503c9
legacy_partner_sc_0292029efaef4815a65e476eb75941c4,江西久鼎人力资源服务有限公司,company,1,91360925MA35HDP47N,15876397470,,0292029efaef4815a65e476eb75941c4,company_supplier,江西久鼎人力资源服务有限公司,,91360925MA35HDP47N,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0292029efaef4815a65e476eb75941c4
legacy_partner_sc_029a9c7350704c8ba9d2598dae1acc41,渝北区顺超建材经营部,company,1,92500112MA5UDM100D,,,029a9c7350704c8ba9d2598dae1acc41,cooperat_company,渝北区顺超建材经营部,92500112MA5UDM100D,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_029a9c7350704c8ba9d2598dae1acc41
legacy_partner_sc_02ae8dbd5dec410b8841ba40c611f339,重庆轩恩建设工程有限公司,company,1,,,,02ae8dbd5dec410b8841ba40c611f339,company_supplier,重庆轩恩建设工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_02ae8dbd5dec410b8841ba40c611f339
legacy_partner_sc_02d80d30b5bb4506b658d6ca0052ba3c,乐山市瑞顺鑫建材贸易有限公司,company,1,915111005950629207,,,02d80d30b5bb4506b658d6ca0052ba3c,company_supplier,乐山市瑞顺鑫建材贸易有限公司,,915111005950629207,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_02d80d30b5bb4506b658d6ca0052ba3c
legacy_partner_sc_02dfbfcb4050480cb8db125239611e5e,四川盛世鼎鑫物资有限公司,company,1,91510600MA6AWRD833,,,02dfbfcb4050480cb8db125239611e5e,cooperat_company,四川盛世鼎鑫物资有限公司,91510600MA6AWRD833,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_02dfbfcb4050480cb8db125239611e5e
legacy_partner_sc_02e065ff54fc4193ad311de0cbafee0b,德阳市恒正自动化科技有限公司,company,1,91510681660269654B,,,02e065ff54fc4193ad311de0cbafee0b,cooperat_company,德阳市恒正自动化科技有限公司,91510681660269654B,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_02e065ff54fc4193ad311de0cbafee0b
legacy_partner_sc_02e568a154ee4065ad06e4827d467cce,四川嘉立文建筑工程有限公司,company,1,91510722MAC10BN30Q,,,02e568a154ee4065ad06e4827d467cce,cooperat_company,四川嘉立文建筑工程有限公司,91510722MAC10BN30Q,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_02e568a154ee4065ad06e4827d467cce
legacy_partner_sc_030cba320f38422b88ff20580c841329,四川瑞庆非融资性担保有限公司,company,1,9151010833196893X0,,,030cba320f38422b88ff20580c841329,cooperat_company,四川瑞庆非融资性担保有限公司,9151010833196893X0,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_030cba320f38422b88ff20580c841329
legacy_partner_sc_031d2cb4f0014bc38f934d11dbfbff21,四川忆德泸窖商贸有限公司,company,1,91510600MA6AXD2B5Y,,,031d2cb4f0014bc38f934d11dbfbff21,company_supplier,四川忆德泸窖商贸有限公司,,91510600MA6AXD2B5Y,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_031d2cb4f0014bc38f934d11dbfbff21
legacy_partner_sc_032b52b934ac46f2b28817f8566834cd,绵阳汉思建筑工程有限公司,company,1,91510781MA67HGP26G,,,032b52b934ac46f2b28817f8566834cd,company_supplier,绵阳汉思建筑工程有限公司,,91510781MA67HGP26G,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_032b52b934ac46f2b28817f8566834cd
legacy_partner_sc_0354220eb1404770a1d46bd37841d795,广州市花都区新雅成信沙石店,company,1,92440101MA9UQEKQ0K,,,0354220eb1404770a1d46bd37841d795,company_supplier,广州市花都区新雅成信沙石店,,92440101MA9UQEKQ0K,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0354220eb1404770a1d46bd37841d795
legacy_partner_sc_037154fa43e14805877b8432678111e2,中江县通济镇金锐建材经营部,company,1,92510623MAE4RA81XM,,,037154fa43e14805877b8432678111e2,cooperat_company,中江县通济镇金锐建材经营部,92510623MAE4RA81XM,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_037154fa43e14805877b8432678111e2
legacy_partner_sc_037d4f99b26f4538a4c74bfda62bc19d,四川源生传媒有限公司,company,1,J6580006289201,,,037d4f99b26f4538a4c74bfda62bc19d,cooperat_company,四川源生传媒有限公司,J6580006289201,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_037d4f99b26f4538a4c74bfda62bc19d
legacy_partner_sc_039101002398457c937d17dcc3889779,成都淼源环保工程有限公司,company,1,91510108396945157N,,,039101002398457c937d17dcc3889779,cooperat_company,成都淼源环保工程有限公司,91510108396945157N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_039101002398457c937d17dcc3889779
legacy_partner_sc_03ab8039bde64748bf72da084547d2ab,重庆金仕高环保科技有限公司,company,1,,,,03ab8039bde64748bf72da084547d2ab,company_supplier,重庆金仕高环保科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_03ab8039bde64748bf72da084547d2ab
legacy_partner_sc_03acb61ec1bc491d95c3fb4f2d4aad22,什邡市双盛镇仁义水泥制品厂,company,1,92510682MA63M4PC98,,,03acb61ec1bc491d95c3fb4f2d4aad22,company_supplier,什邡市双盛镇仁义水泥制品厂,,92510682MA63M4PC98,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_03acb61ec1bc491d95c3fb4f2d4aad22
legacy_partner_sc_03ad3c30cbb64e37b09fd9b49f27963e,重庆桂峰工程机械设备租赁有限公司,company,1,91500112MA5YQBH23B,,,03ad3c30cbb64e37b09fd9b49f27963e,cooperat_company,重庆桂峰工程机械设备租赁有限公司,91500112MA5YQBH23B,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_03ad3c30cbb64e37b09fd9b49f27963e
legacy_partner_sc_03b94fa74f9c4c048fe0f7c67d5af638,广西鹏象木业有限公司,company,1,91450181MAE2R2LT8N,,,03b94fa74f9c4c048fe0f7c67d5af638,cooperat_company,广西鹏象木业有限公司,91450181MAE2R2LT8N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_03b94fa74f9c4c048fe0f7c67d5af638
legacy_partner_sc_03cfbfc859c642a0b73778879825df5e,四川豪欣石业有限公司,company,1,91510681MA64H4TU5L,,,03cfbfc859c642a0b73778879825df5e,cooperat_company,四川豪欣石业有限公司,91510681MA64H4TU5L,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_03cfbfc859c642a0b73778879825df5e
legacy_partner_sc_03e81802462444c0ad428500d090fd39,德阳市区林创业广告装饰部,company,1,92510600MA64MNE625,,,03e81802462444c0ad428500d090fd39,cooperat_company,德阳市区林创业广告装饰部,92510600MA64MNE625,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_03e81802462444c0ad428500d090fd39
legacy_partner_sc_03ef465ed296478788bda53cb027d57b,东能电缆有限公司,company,1,,,,03ef465ed296478788bda53cb027d57b,company_supplier,东能电缆有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_03ef465ed296478788bda53cb027d57b
legacy_partner_sc_03fadafaf65f4484871a1321b5149bef,四川为安消防检测有限公司,company,1,91510108MA6CELX45E,,,03fadafaf65f4484871a1321b5149bef,company_supplier,四川为安消防检测有限公司,,91510108MA6CELX45E,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_03fadafaf65f4484871a1321b5149bef
legacy_partner_sc_03fbad6243a64107a92003a1ee65afdd,四川玖悦建筑材料有限责任公司,company,1,91510626MA623869XH,,,03fbad6243a64107a92003a1ee65afdd,company_supplier,四川玖悦建筑材料有限责任公司,,91510626MA623869XH,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_03fbad6243a64107a92003a1ee65afdd
legacy_partner_sc_041dac65ac5f4ae390f2ff17ed86303f,新疆好运昆仑物流科技有限公司,company,1,91653201MACQ85T20H,,,041dac65ac5f4ae390f2ff17ed86303f,cooperat_company,新疆好运昆仑物流科技有限公司,91653201MACQ85T20H,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_041dac65ac5f4ae390f2ff17ed86303f
legacy_partner_sc_0427e330945e48ee87d32c53b77329ae,四川焱昊盛建材有限公司,company,1,,,,0427e330945e48ee87d32c53b77329ae,company_supplier,四川焱昊盛建材有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_0427e330945e48ee87d32c53b77329ae
legacy_partner_sc_045b5bf2674c41e2ae37d941c21f1d5d,广西上富机电设备有限公司,company,1,914507000560130118,,,045b5bf2674c41e2ae37d941c21f1d5d,company_supplier,广西上富机电设备有限公司,,914507000560130118,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_045b5bf2674c41e2ae37d941c21f1d5d
