id,legacy_partner_source,legacy_partner_id,name,legacy_partner_name,legacy_credit_code,legacy_tax_no,phone,email,customer_rank,supplier_rank
900,cooperat_company,020a78bcabc147138dd604462e58a31e,德阳品色装饰工程有限公司,德阳品色装饰工程有限公司,91510623MA65G2347W,91510623MA65G2347W,,,1,1
1687,cooperat_company,024fa0772e0b49ad99b9e57ef8e26bdd,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,92510705MADJHIB618,92510705MADJHIB618,,,1,1
935,cooperat_company,025ab4d06775488fa050a687359ad3ce,四川梦飞翔石业有限公司,四川梦飞翔石业有限公司,91510681MA668B9R54,91510681MA668B9R54,,,1,1
1327,cooperat_company,029a9c7350704c8ba9d2598dae1acc41,渝北区顺超建材经营部,渝北区顺超建材经营部,92500112MA5UDM100D,92500112MA5UDM100D,,,1,1
926,cooperat_company,02e065ff54fc4193ad311de0cbafee0b,德阳市恒正自动化科技有限公司,德阳市恒正自动化科技有限公司,91510681660269654B,91510681660269654B,,,1,1
1049,cooperat_company,02e568a154ee4065ad06e4827d467cce,四川嘉立文建筑工程有限公司,四川嘉立文建筑工程有限公司,91510722MAC10BN30Q,91510722MAC10BN30Q,,,1,1
1502,cooperat_company,03135ec1eec44dd190bbbbb6399c7e11,德阳经开区圆立劳务服务部（个体工商户）,德阳经开区圆立劳务服务部（个体工商户）,92510600MAD71JN78H,92510600MAD71JN78H,,,1,1
1627,cooperat_company,037154fa43e14805877b8432678111e2,中江县通济镇金锐建材经营部,中江县通济镇金锐建材经营部,92510623MAE4RA81XM,92510623MAE4RA81XM,,,1,1
934,cooperat_company,03cfbfc859c642a0b73778879825df5e,四川豪欣石业有限公司,四川豪欣石业有限公司,91510681MA64H4TU5L,91510681MA64H4TU5L,,,1,1
1463,cooperat_company,03e81802462444c0ad428500d090fd39,德阳市区林创业广告装饰部,德阳市区林创业广告装饰部,92510600MA64MNE625,92510600MA64MNE625,,,1,1
1277,cooperat_company,041dac65ac5f4ae390f2ff17ed86303f,新疆好运昆仑物流科技有限公司,新疆好运昆仑物流科技有限公司,91653201MACQ85T20H,91653201MACQ85T20H,,,1,1
1038,cooperat_company,04a1931f678f476986f4401e6996b5b4,绵阳市卿云皓宸商贸有限公司,绵阳市卿云皓宸商贸有限公司,91510705MACMBQ9315,91510705MACMBQ9315,,,1,1
1693,cooperat_company,052e3d7f7a3b4d3d8f70e2a43fe812b1,江油市太平镇庆国建材经营部,江油市太平镇庆国建材经营部,92510781MA65B1187R,92510781MA65B1187R,,,1,1
1185,cooperat_company,05950c2c83b34403beb4101de47a6ced,新疆宏丰泰商贸有限公司,新疆宏丰泰商贸有限公司,91653001MA78BCBR0B,91653001MA78BCBR0B,,,1,1
1416,cooperat_company,05a353529ce84ec2954d024660875508,新都区洪贵发装饰材料经营部,新都区洪贵发装饰材料经营部,92510114MA69QNK247,92510114MA69QNK247,,,1,1
1236,cooperat_company,05d96bbb5934409dadff2a3ba93f86ae,新疆百杰建材有限公司,新疆百杰建材有限公司,91653122MA7830KHX8,91653122MA7830KHX8,,,1,1
1575,cooperat_company,05e2a66cadbc4ffea7ec126aacdfa1ac,旌阳区浮霖劳务服务部,旌阳区浮霖劳务服务部,92510603MAD3R46186,92510603MAD3R46186,,,1,1
1781,cooperat_company,0636b55b972448b09f69212f46cda486,喀什市汇全管业店,喀什市汇全管业店,92653101MACBR59L99,92653101MACBR59L99,,,1,1
1050,cooperat_company,072f3ffcfeb94630a1a0ca43c896aff4,四川益邦祥商贸有限公司,四川益邦祥商贸有限公司,91510722MAC46K94XR,91510722MAC46K94XR,,,1,1
1788,cooperat_company,0745ebdc7f2b412b9652a0fb3c7c9174,喀什市鸣赫机电建材经营部,喀什市鸣赫机电建材经营部,92653101MACN6QGX5G,92653101MACN6QGX5G,,,1,1
1783,cooperat_company,080e738d13544777a6d3b835f0810cce,喀什市鑫渤海阀门管道配件销售部,喀什市鑫渤海阀门管道配件销售部,92653101MACFCL0D18,92653101MACFCL0D18,,,1,1
1151,cooperat_company,082665a2bca54425ba8623edab7b8a81,江孜县年堆达热建材有限责任公司,江孜县年堆达热建材有限责任公司,91540222MA6T16MN4L,91540222MA6T16MN4L,,,1,1
1238,cooperat_company,083a11c5953845d9a12528278f40fb7a,疏勒县禄宏建材有限公司,疏勒县禄宏建材有限公司,91653122MA78J6UD4K,91653122MA78J6UD4K,,,1,1
1321,cooperat_company,08ae7aab253b40cf892720af1c792cc9,九龙坡区大作师建材经营商行,九龙坡区大作师建材经营商行,92500107MACK4D1HXQ,92500107MACK4D1HXQ,,,1,1
939,cooperat_company,08eeb6478571445cb4bc219a3651c201,四川锦禾吉建筑工程有限公司,四川锦禾吉建筑工程有限公司,91510681MA6B4HHG5H,91510681MA6B4HHG5H,,,1,1
853,cooperat_company,090487965e794a80b8fc258ebaa290f1,德阳鼎浩建材有限公司,德阳鼎浩建材有限公司,91510603MAC771321N,91510603MAC771321N,,,1,1
1002,cooperat_company,0908bc2482214e839c4db794f70bf917,绵阳市安州区腾庆建筑工程有限责任公司,绵阳市安州区腾庆建筑工程有限责任公司,91510703MA66FHD12G,91510703MA66FHD12G,,,1,1
1363,cooperat_company,0931b23ce33848dda15425468065fbb1,铜梁区翰博建材经营部,铜梁区翰博建材经营部,92500224MA60GN9J0X,92500224MA60GN9J0X,,,1,1
1573,cooperat_company,0947f779f6b546509179020eb71e0d93,旌阳区鸿腾跃工程机械租赁服务部（个体工商户）,旌阳区鸿腾跃工程机械租赁服务部（个体工商户）,92510603MAD31R942M,92510603MAD31R942M,,,1,1
1004,cooperat_company,09898c1899244186bc6bfc8a4662c436,绵阳炬丰机械设备租赁有限公司,绵阳炬丰机械设备租赁有限公司,91510703MA6B235A09,91510703MA6B235A09,,,1,1
1694,cooperat_company,0995ebce47ef40e1a472ca8a771d4f6e,江油市太平镇吴氏墙地砖建材经营部,江油市太平镇吴氏墙地砖建材经营部,92510781MM63RDM599,92510781MM63RDM599,,,1,1
1617,cooperat_company,0a52ba39abfe45c88e1e25af1091c5ec,中江县辑庆镇安刚建材经营部,中江县辑庆镇安刚建材经营部,92510623MABY9RD89C,92510623MABY9RD89C,,,1,1
1051,cooperat_company,0b0343ebdf0143118980b2e72040be3e,四川隆宇晨建设工程咨询有限公司,四川隆宇晨建设工程咨询有限公司,91510722MAC49RMC38,91510722MAC49RMC38,,,1,1
1696,cooperat_company,0b95965499334cb38665edc1e9c71c2a,旺苍县循环机械租赁经营部,旺苍县循环机械租赁经营部,92510821MA65H0232A,92510821MA65H0232A,,,1,1
1714,cooperat_company,0bce6ae1c7c641fa9f8259a698b19557,芦山县妍婧建材经营部,芦山县妍婧建材经营部,92511826MABUB9C56G,92511826MABUB9C56G,,,1,1
1099,cooperat_company,0bdae180bfb6491ca6ad09b283f43fa2,中国石油天然气股份有限公司四川广安销售分公司,中国石油天然气股份有限公司四川广安销售分公司,915116002895629946,915116002895629946,,,1,1
1708,cooperat_company,0c0453c355f44be8ad407cc88c19ae08,广安市前锋区磊石成金建筑材料经营部,广安市前锋区磊石成金建筑材料经营部,92511603MA7LRYXC70,92511603MA7LRYXC70,,,1,1
1779,cooperat_company,0c51acf6232349bc918efd640bcb51dc,喀什市小冉电焊加工经营部,喀什市小冉电焊加工经营部,92653101MAC71049X7,92653101MAC71049X7,,,1,1
1220,cooperat_company,0c8dbbfc946f4b66a2fb4ceda31f49ff,喀什友缘建筑劳务有限公司,喀什友缘建筑劳务有限公司,91653101MA79J6N557,91653101MA79J6N557,,,1,1
1606,cooperat_company,0cb69f49ce9f486bb65f8f0adca85109,中江县凯江镇欧尚室内装饰材料经营部,中江县凯江镇欧尚室内装饰材料经营部,92510623MA697ML24W,92510623MA697ML24W,,,1,1
1509,cooperat_company,0cd3fb55759e4286b13ac2f5bb8d59b2,德阳经开区栖卉苗圃经营部(个体工商户),德阳经开区栖卉苗圃经营部(个体工商户),92510600MADF8AH975,92510600MADF8AH975,,,1,1
860,cooperat_company,0d034a9b63a54c67843d4ea5a095d98e,四川晓重机械设备租赁有限公司,四川晓重机械设备租赁有限公司,91510603MACLFDT14,91510603MACLFDT14,,,1,1
989,cooperat_company,0d6071e771404d5996bbf2d3cdd10398,四川东升工程设计有限责任公司,四川东升工程设计有限责任公司,91510703789125125X,91510703789125125X,,,1,1
1792,cooperat_company,0da16f58185241bba76026b1e3a5decf,喀什市凯君建材经营部,喀什市凯君建材经营部,92653101MACYE6WR77,92653101MACYE6WR77,,,1,1
1491,cooperat_company,0dd0a19050bc4cbf9a1d302b0c11cd7c,德阳经开区铭杨建材经营部,德阳经开区铭杨建材经营部,92510600MABXMJQJXG,92510600MABXMJQJXG,,,1,1
1493,cooperat_company,0df2b74e549e43a8a2e8d5241f02162d,德阳经开区科纳机械租赁部,德阳经开区科纳机械租赁部,92510600MAC7PLKQ9P,92510600MAC7PLKQ9P,,,1,1
842,cooperat_company,0e08f8d51a754a40880a676056908dd6,四川壹信招标代理有限公司,四川壹信招标代理有限公司,91510603MA7NAN5K3G,91510603MA7NAN5K3G,,,1,1
911,cooperat_company,0e64ffdd61dc4eeebcd5ba50dec04652,四川泰屿申商贸有限公司,四川泰屿申商贸有限公司,91510623MAD4FGUSIR,91510623MAD4FGUSIR,,,1,1
1584,cooperat_company,0e876da8bbad445796745c3530edc85b,旌阳区喻珍祥机械租赁部（个体工商户）,旌阳区喻珍祥机械租赁部（个体工商户）,92510603MADKPUFJ8T,92510603MADKPUFJ8T,,,1,1
1695,cooperat_company,0e9d056cfd124e31ad373d257f1a7f47,广元市利州区长江机械租赁服务部（个体工商户）,广元市利州区长江机械租赁服务部（个体工商户）,92510802MAD2C3C45F,92510802MAD2C3C45F,,,1,1
1671,cooperat_company,0ed88a8367434e1bad469981e3744f05,绵阳市涪城区天力牛建材经营部,绵阳市涪城区天力牛建材经营部,92510703MA63HLTK9W,92510703MA63HLTK9W,,,1,1
1164,cooperat_company,0ee4794d096f4590b27631b7a17c2445,浪卡子县次朗机械租赁有限公司,浪卡子县次朗机械租赁有限公司,91542233MAC7ECYG13,91542233MAC7ECYG13,,,1,1
1530,cooperat_company,0f78093fe7514517bd3b8379cdc38096,旌阳区非林建材经营部,旌阳区非林建材经营部,92510603MA65HWEK56,92510603MA65HWEK56,,,1,1
1136,cooperat_company,0f8607a8c3bf40f9b2116eb88a882e3c,西藏旺豪工贸有限公司,西藏旺豪工贸有限公司,91540125MA6TCCND5T,91540125MA6TCCND5T,,,1,1
1214,cooperat_company,0f96bd5a38b6438a990e8cbd769af6b2,喀什金月鑫建设工程有限公司,喀什金月鑫建设工程有限公司,91653101MA78XNKQXA,91653101MA78XNKQXA,,,1,1
1332,cooperat_company,0f9fcda1cb4448c6a821ba92ddf3e037,巴南区关才源园艺场,巴南区关才源园艺场,92500113MA60TEEB3W,92500113MA60TEEB3W,,,1,1
1115,cooperat_company,0fa681d10bf24ec59fab3dce91d96e49,四川高竹工程建设有限公司,四川高竹工程建设有限公司,91511623MA67502Q7R,91511623MA67502Q7R,,,1,1
1143,cooperat_company,0fbb422e197547ba921c1885a1dbea47,西藏浩诺图文广告有限公司,西藏浩诺图文广告有限公司,91540194MA7MRXPH5B,91540194MA7MRXPH5B,,,1,1
1395,cooperat_company,0fc4eaa8e936462199181d1934f76b11,金牛区升宏佳伟建材经营部,金牛区升宏佳伟建材经营部,92510106MA69LDH122,92510106MA69LDH122,,,1,1
1559,cooperat_company,0fcf84cdf49048189d4c15c4a1cbf1f2,旌阳区国中机械设备租赁服务部,旌阳区国中机械设备租赁服务部,92510603MAC9YK2N8H,92510603MAC9YK2N8H,,,1,1
883,cooperat_company,0ffc609e549f4b36ac17f3044cbd956b,德阳顺富市政设施管理有限公司,德阳顺富市政设施管理有限公司,91510604MA6SWHC29L,91510604MA6SWHC29L,,,1,1
1751,cooperat_company,101d38df281848bb8a9bfe909ac9ebe2,喀什市井冈星石材店,喀什市井冈星石材店,92653101MA783GA515,92653101MA783GA515,,,1,1
1075,cooperat_company,10a0c8f8d23544a99516ba2879256a2d,四川遂广遂西高速公路有限责任公司,四川遂广遂西高速公路有限责任公司,915109005999739592,915109005999739592,,,1,1
1131,cooperat_company,11038a340d1c458a8e59c018350c8561,西藏原雅建材有限公司,西藏原雅建材有限公司,91540091MADE25UA0E,91540091MADE25UA0E,,,1,1
1550,cooperat_company,111e8fbbd6ba486f8c2739e471aee71e,旌阳区伯克丽照明器材经营部,旌阳区伯克丽照明器材经营部,92510603MAACPXAQ9H,92510603MAACPXAQ9H,,,1,1
1280,cooperat_company,1155c8e3d2ac4afea537811cac7f9887,新疆长捷劳务派遣服务有限公司,新疆长捷劳务派遣服务有限公司,91659003MA7AAGUM8C,91659003MA7AAGUM8C,,,1,1
1655,cooperat_company,119122cd96a54078a2d3d2277da25b30,绵竹市辰之兴工程管理服务部,绵竹市辰之兴工程管理服务部,92510683MA6A3LNT4A,92510683MA6A3LNT4A,,,1,1
1818,cooperat_company,11a9814fdadc405c88944259acd75712,英吉沙县鑫博瑞五金机械经营部,英吉沙县鑫博瑞五金机械经营部,92653123MA7M31JY83,92653123MA7M31JY83,,,1,1
1079,cooperat_company,120a650de9684d3398183ba71427341f,四川华招项目管理有限公司,四川华招项目管理有限公司,91510921MA687L4L8W,91510921MA687L4L8W,,,1,1
1125,cooperat_company,12a2888739c148489437b1f6703c1aac,贵州桔瑞森新材料科技有限公司,贵州桔瑞森新材料科技有限公司,91522730MACEW03219,91522730MACEW03219,,,1,1
1474,cooperat_company,12a79be6f5154b5e891e6b6f537a9146,德阳市区万乐建筑设备租赁站,德阳市区万乐建筑设备租赁站,92510600MA660DMW0Y,92510600MA660DMW0Y,,,1,1
858,cooperat_company,12ccfa8149d7475f89cd6455a6d80f7d,四川金帝源道路工程有限公司,四川金帝源道路工程有限公司,91510603MACJL14C7A,91510603MACJL14C7A,,,1,1
1346,cooperat_company,12f95ec0f8604113adcbd68c2e111793,璧山区鑫忠建筑机械设备租赁站,璧山区鑫忠建筑机械设备租赁站,92500120MAABRCA924,92500120MAABRCA924,,,1,1
1738,cooperat_company,138e3a3fe14446e5a0df023872db45b8,阿克苏市荣宇森建材经营部,阿克苏市荣宇森建材经营部,92652901MA79F8Y91D,92652901MA79F8Y91D,,,1,1
1289,cooperat_company,13bddec584f54d5999bc12ce1c4ebd4e,凉山正康商贸有限责任公司,凉山正康商贸有限责任公司,91913401MA6BFTE67H,91913401MA6BFTE67H,,,1,1
1791,cooperat_company,13d31bf1f1bb42199aac9178d89e6c43,喀什市甫华建材经营部,喀什市甫华建材经营部,92653101MACY37D59M,92653101MACY37D59M,,,1,1
1590,cooperat_company,13d5fa297c37497d9b5102b19f4ccea5,罗江区钧达五金建材经营部,罗江区钧达五金建材经营部,92510604MAC8GMXU91,92510604MAC8GMXU91,,,1,1
1044,cooperat_company,146837d5cf454d12bacc74fe446d632d,绵阳景鸿建筑劳务有限公司,绵阳景鸿建筑劳务有限公司,91510705MAPQ5K0G3L,91510705MAPQ5K0G3L,,,1,1
1619,cooperat_company,14ac81fb23b94b438786ebf37119c6d7,中江县南华镇远海五金店(个体工商户),中江县南华镇远海五金店(个体工商户),92510623MACXQCGM58,92510623MACXQCGM58,,,1,1
1054,cooperat_company,14e4bd09238c40aeb4ce873ba5ec0fbb,盐亭县华腾建筑材料有限公司,盐亭县华腾建筑材料有限公司,91510723062382526M,91510723062382526M,,,1,1
1670,cooperat_company,14f51b83e01e4a48804aa81434a35758,绵阳市涪城区新超电缆经营部,绵阳市涪城区新超电缆经营部,92510703MA623WLFXF,92510703MA623WLFXF,,,1,1
1723,cooperat_company,15d7330d60364bf58dff8fc6c6d1315d,柳梧欧特斯建材中心,柳梧欧特斯建材中心,92540195MABU8K5A6Q,92540195MABU8K5A6Q,,,1,1
863,cooperat_company,1602dfbad8e141b2b6536054aa212e34,德阳市博众建材销售有限公司,德阳市博众建材销售有限公司,91510603MACQ48TA2U,91510603MACQ48TA2U,,,1,0
1376,cooperat_company,16841be5032449a08bb99d582fd71652,城口县吉星建材经营部,城口县吉星建材经营部,92500229MA60RHXL3L,92500229MA60RHXL3L,,,1,1
1353,cooperat_company,168afec14f424264903f8ec1c4f82149,荣昌区吴家友博建筑材料经营部,荣昌区吴家友博建筑材料经营部,92500153MA61AGH21H,92500153MA61AGH21H,,,1,1
830,cooperat_company,16972741143647c49a687ef8dcb4a152,德阳堃达商贸有限公司,德阳堃达商贸有限公司,91510603MA64MBWL7H,91510603MA64MBWL7H,,,1,1
973,cooperat_company,16bc531b3bdd4e99afb50115b7e72af4,绵阳市好兄弟搬家服务有限公司,绵阳市好兄弟搬家服务有限公司,91510700MA67N6KU91,91510700MA67N6KU91,,,1,1
1085,cooperat_company,16d1c28431d04ec3886ee354904cf040,夹江县益裕商贸有限公司,夹江县益裕商贸有限公司,91511126MAE2TNXC32,91511126MAE2TNXC32,,,1,1
1150,cooperat_company,170030f7946b42c6af3af076f0b27c93,西藏明启实业有限公司,西藏明启实业有限公司,91540200MACFD1W34E,91540200MACFD1W34E,,,1,1
1176,cooperat_company,1765fa4200db417a9b9f7038a6c41a9b,新疆保盈非融资担保有限公司,新疆保盈非融资担保有限公司,91650106MAD0TBBD54,91650106MAD0TBBD54,,,1,1
1174,cooperat_company,176799eddcdc4df59554a2ed8dcfc84e,新疆纵源劳务分包有限公司,新疆纵源劳务分包有限公司,91650102MA792N0G2D,91650102MA792N0G2D,,,1,1
1455,cooperat_company,178345abb4534fb7937d2be409db605b,德阳市区林森木材经营部,德阳市区林森木材经营部,92510600MA63QLPN7E,92510600MA63QLPN7E,,,1,1
1364,cooperat_company,178abb0ef5a14e59b9012d256a8a0e22,荣昌区直升镇刘芳彬家电销售部,荣昌区直升镇刘芳彬家电销售部,92500226MA5UTULJ2G,92500226MA5UTULJ2G,,,1,1
857,cooperat_company,17c24e025c54420e86a07293f4d432de,四川旭文商贸有限公司,四川旭文商贸有限公司,91510603MACGRX596M,91510603MACGRX596M,,,1,1
1522,cooperat_company,181ca80236fb43a5ac98a5588a61e257,旌阳区金特尔建材经营部,旌阳区金特尔建材经营部,92510603MA63MYCW10,92510603MA63MYCW10,,,1,1
1001,cooperat_company,18c0caca6cd94c97af26d90ea62e5cd3,绵阳鼎盛钢铁有限公司,绵阳鼎盛钢铁有限公司,91510703MA65X3YN5L,91510703MA65X3YN5L,,,1,1
1541,cooperat_company,19483bdb7789435a9776bab03d0892a3,旌阳区辉晓建材经营部,旌阳区辉晓建材经营部,92510603MA6A4QX0XD,92510603MA6A4QX0XD,,,1,1
1479,cooperat_company,194d6d0b2c2846ad99af8581864e4b5d,德阳开发区继红建材经营部,德阳开发区继红建材经营部,92510600MA67D3N939,92510600MA67D3N939,,,1,1
1523,cooperat_company,1953760b9e6546a6b859a4af9c997d9a,旌阳区鑫宇建材经营部,旌阳区鑫宇建材经营部,92510603MA63R7TD8E,92510603MA63R7TD8E,,,1,1
1232,cooperat_company,19d8f47869de4600a18c9cbe9808d7bc,喀什恒祥建材有限公司,喀什恒祥建材有限公司,91653122095502985E,91653122095502985E,,,1,1
966,cooperat_company,1a4bdf79d6c1422b8c0dde21899ff47c,四川成祥节能科技有限公司,四川成祥节能科技有限公司,91510700MA6241W329,91510700MA6241W329,,,1,1
1703,cooperat_company,1a7bcd7dd1a44f20a02e0f21c67972c0,广安经开区忠政建材经营部,广安经开区忠政建材经营部,92511600MA6867P57W,92511600MA6867P57W,,,1,1
1203,cooperat_company,1ad612024b154d448c9eb12828e79717,喀什大德汇仁商贸有限公司,喀什大德汇仁商贸有限公司,91653101MA77THB35Y,91653101MA77THB35Y,,,1,1
1180,cooperat_company,1b763fa1ac294242a7502fd775abc8c9,新疆鑫通达电气有限公司,新疆鑫通达电气有限公司,9165230158022224XW,9165230158022224XW,,,1,1
1710,cooperat_company,1ba017e27fbe40159f8ab5d320b66d15,广安市前锋区朝洪机械租赁部,广安市前锋区朝洪机械租赁部,92511603MAC6PAC63P,92511603MAC6PAC63P,,,1,1
1672,cooperat_company,1bf66ff607e146fa96f4dd00c2e1b271,绵阳市涪城区利源电子经营部,绵阳市涪城区利源电子经营部,92510703MA64R91L18,92510703MA64R91L18,,,1,1
1014,cooperat_company,1c804356530c45a59360d4b2cdf46942,绵阳美材商贸有限公司,绵阳美材商贸有限公司,91510704MA6244TB75,91510704MA6244TB75,,,1,1
1155,cooperat_company,1ca8d4cbfe784f29ba424bbac427edcc,西藏岗集热建筑工程建材有限公司,西藏岗集热建筑工程建材有限公司,91540222MADEFD318G,91540222MADEFD318G,,,1,1
889,cooperat_company,1cb6e5c5031c4d7fa1c2e1cb4b6e294d,四川省德阳市罗江鸿程建筑劳务有限责任公司,四川省德阳市罗江鸿程建筑劳务有限责任公司,91510604MAD20J9F4U,91510604MAD20J9F4U,,,1,1
887,cooperat_company,1cd11535a3774b96aa61450d55b15d9c,德阳文森建筑工程有限公司,德阳文森建筑工程有限公司,91510604MABXHQ9X8Y,91510604MABXHQ9X8Y,,,1,1
1612,cooperat_company,1d06eb2f5cd043b49f093803ab18c782,中江县鑫兴建材有限公司,中江县鑫兴建材有限公司,92510623MA7M7TR5X3,92510623MA7M7TR5X3,,,1,1
1391,cooperat_company,1d681501275e46bcb4b108406377015a,高新区度川信息咨询服务部,高新区度川信息咨询服务部,92510100MACGGWD19Y,92510100MACGGWD19Y,,,1,1
1717,cooperat_company,1e41d6bbd8684c519bf06d850c75098f,西昌市昆宇商贸部,西昌市昆宇商贸部,92513401MACJA1T166,92513401MACJA1T166,,,1,1
1022,cooperat_company,1e9da5897e2a43fab6c6004c2989df3a,绵阳天韵冠豪商贸有限公司,绵阳天韵冠豪商贸有限公司,91510705MA648ET16J,91510705MA648ET16J,,,1,1
1312,cooperat_company,1ed799f7d850441e8878530e6478259e,沙坪坝区捷林建材销售经营部,沙坪坝区捷林建材销售经营部,92500106MAAC5PF74K,92500106MAAC5PF74K,,,1,1
877,cooperat_company,1ee49be71d0d425f882e0743bd0d4dca,四川科辰达金属建材有限公司,四川科辰达金属建材有限公司,91510604MA671J5YIL,91510604MA671J5YIL,,,1,1
1403,cooperat_company,1f17062ca0e14e64bdd5ab6b373af688,武侯区汇众建筑机具租赁站,武侯区汇众建筑机具租赁站,92510107MA69M7LC7Q,92510107MA69M7LC7Q,,,1,1
1740,cooperat_company,1f6a168f9774427fa79ec80980562f7c,阿克苏市威辰建材经销部,阿克苏市威辰建材经销部,92652901MADQ9G0G87,92652901MADQ9G0G87,,,1,1
1086,cooperat_company,1fb028af691940528ec07f7c379cfb0d,四川佳瑞祥工程有限公司,四川佳瑞祥工程有限公司,91511181MA66HL0DX8,91511181MA66HL0DX8,,,1,1
938,cooperat_company,1ffe4de6ec9048e08304c08fe769bb5e,四川沃泰道路工程有限公司,四川沃泰道路工程有限公司,91510681MA6AK7T0XP,91510681MA6AK7T0XP,,,1,1
1730,cooperat_company,219e46bf7c8e48c0a1ed7205df57c864,渭南市临渭区思瑞格机械设备租赁经营部(个体工商户),渭南市临渭区思瑞格机械设备租赁经营部(个体工商户),92610502MADR4D133N,92610502MADR4D133N,,,1,1
838,cooperat_company,222e079e1ef3476294b0126aa8ba4159,德阳市紫涵机械租赁有限公司,德阳市紫涵机械租赁有限公司,91510603MA7DGPHPXP,91510603MA7DGPHPXP,,,1,1
1641,cooperat_company,224910b6998544a2822666177d9e650e,什邡市永建工程机械租赁部（个体工商户）,什邡市永建工程机械租赁部（个体工商户）,92510682MAD3FBKTXD,92510682MAD3FBKTXD,,,1,1
1800,cooperat_company,224dd110869743e4957a82c662e89f5d,喀什市融焱机械租赁经营部（个体工商户）,喀什市融焱机械租赁经营部（个体工商户）,92653101MAE7JBU11A,92653101MAE7JBU11A,,,1,1
1471,cooperat_company,224f7c982c5e4acb921cbd48b5561e2c,德阳经开区德欣钢材经营部,德阳经开区德欣钢材经营部,92510600MA65M525XB,92510600MA65M525XB,,,1,1
1784,cooperat_company,22e9f2b5860a405a92e1f0594ff06c08,喀什市森嘉工程技术信息咨询部,喀什市森嘉工程技术信息咨询部,92653101MACG1TTB2M,92653101MACG1TTB2M,,,1,1
832,cooperat_company,22fc6fe793834edf88b643cded9c5184,四川帝圣吊装服务有限公司,四川帝圣吊装服务有限公司,91510603MA69TW8P7H,91510603MA69TW8P7H,,,1,1
1080,cooperat_company,231fc2eee1cc401cbac5dab0b6d5af6b,四川省仁磊商贸有限责任公司,四川省仁磊商贸有限责任公司,91510922MA7JL93U09,91510922MA7JL93U09,,,1,1
1141,cooperat_company,232f4bb531954a7b937672d13d014d46,西藏宏兵建筑劳务有限公司,西藏宏兵建筑劳务有限公司,91540191MA6TDFJY5M,91540191MA6TDFJY5M,,,1,1
1749,cooperat_company,234e18ce8411400eb4817f0817a081b8,喀什市新宝利五金机电总汇,喀什市新宝利五金机电总汇,92653101MA77YB6939,92653101MA77YB6939,,,1,1
1367,cooperat_company,239dedf2b4c74bf78fe428dbeba599af,荣昌区洋坤建筑材料经营部,荣昌区洋坤建筑材料经营部,92500226MA60UG9B2K,92500226MA60UG9B2K,,,1,1
1719,cooperat_company,23b24d0cace248aea5d32382a5d29f5a,豫合起重机电钢丝绳经营部,豫合起重机电钢丝绳经营部,92540125MA6T4TWC76,92540125MA6T4TWC76,,,1,1
1359,cooperat_company,23b6d7f3f18f462eb7b62dd06a960912,开州区尚易建材经营部,开州区尚易建材经营部,92500154MA61A0GT2J,92500154MA61A0GT2J,,,1,1
