external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_id
legacy_partner_sc_2ea535e33ecc4115b4aa71eb69a86ad9,德阳市东汽实业开发有限责任公司加油站,company,1,91510683MA6CJHKT3W,,,2ea535e33ecc4115b4aa71eb69a86ad9,cooperat_company,德阳市东汽实业开发有限责任公司加油站,91510683MA6CJHKT3W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2ea535e33ecc4115b4aa71eb69a86ad9
legacy_partner_sc_2ebc92acac1a486cbb4a947a93dc136a,达州市阳辰商贸有限公司,company,1,,,,2ebc92acac1a486cbb4a947a93dc136a,cooperat_company,达州市阳辰商贸有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2ebc92acac1a486cbb4a947a93dc136a
legacy_partner_sc_2f59d39bd9b14b6c81e9fa5af5f4c3c0,四川省力冠机电有限公司,company,1,915106007847387312,,,2f59d39bd9b14b6c81e9fa5af5f4c3c0,cooperat_company,四川省力冠机电有限公司,915106007847387312,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2f59d39bd9b14b6c81e9fa5af5f4c3c0
legacy_partner_sc_2f619070477141ef83a6e85f712a67ac,德阳市众汇恒通贸易有限公司,company,1,91510600314526937Q,,,2f619070477141ef83a6e85f712a67ac,company_supplier,德阳市众汇恒通贸易有限公司,,91510600314526937Q,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2f619070477141ef83a6e85f712a67ac
legacy_partner_sc_2f6ded6a92554cdea590c1868a100cb3,喀什市优选机械租赁行(个体工商户),company,1,92653101MAE6KC7H3U,,,2f6ded6a92554cdea590c1868a100cb3,cooperat_company,喀什市优选机械租赁行(个体工商户),92653101MAE6KC7H3U,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2f6ded6a92554cdea590c1868a100cb3
legacy_partner_sc_2f7739ccaa0c4bd0b02ba2fa9cc18f2b,新疆纵源劳务分包有限公司喀什分公司,company,1,91653101MADJULAF5L,,,2f7739ccaa0c4bd0b02ba2fa9cc18f2b,cooperat_company,新疆纵源劳务分包有限公司喀什分公司,91653101MADJULAF5L,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2f7739ccaa0c4bd0b02ba2fa9cc18f2b
legacy_partner_sc_2f79b7138d1b4c3ca705e9353f0ded14,攀枝花市仁和区盘古不锈钢装饰部,company,1,,,,2f79b7138d1b4c3ca705e9353f0ded14,company_supplier,攀枝花市仁和区盘古不锈钢装饰部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2f79b7138d1b4c3ca705e9353f0ded14
legacy_partner_sc_2f91a4bb4fe34e98973ffd4c3a5ce062,铜梁区渝铜电脑商行,company,1,92500224MA5UGGGW8W,,,2f91a4bb4fe34e98973ffd4c3a5ce062,cooperat_company,铜梁区渝铜电脑商行,92500224MA5UGGGW8W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2f91a4bb4fe34e98973ffd4c3a5ce062
legacy_partner_sc_2faf2d01ff78485c84f787ed5e88b6f0,绵阳佳宏制冷设备有限公司,company,1,91510703665372087J,,,2faf2d01ff78485c84f787ed5e88b6f0,company_supplier,绵阳佳宏制冷设备有限公司,,91510703665372087J,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2faf2d01ff78485c84f787ed5e88b6f0
legacy_partner_sc_2fafc3d869de4c49879f0cdc9eb546d8,四川省百艺劳务有限公司,company,1,91510108MAC02W2269,,,2fafc3d869de4c49879f0cdc9eb546d8,cooperat_company,四川省百艺劳务有限公司,91510108MAC02W2269,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2fafc3d869de4c49879f0cdc9eb546d8
legacy_partner_sc_2fb99f51733e4d70ad2c0545889408d3,四川马尚莱建筑工程有限公司,company,1,91510600MA69DTXG73,,,2fb99f51733e4d70ad2c0545889408d3,company_supplier,四川马尚莱建筑工程有限公司,,91510600MA69DTXG73,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2fb99f51733e4d70ad2c0545889408d3
legacy_partner_sc_2fd03b36121d4075a0c6c0ccfc6ffbbb,德阳雨后泉商贸有限公司,company,1,91510683MA6BWG8907,,,2fd03b36121d4075a0c6c0ccfc6ffbbb,company_supplier,德阳雨后泉商贸有限公司,91510683MA6BWG8907,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2fd03b36121d4075a0c6c0ccfc6ffbbb
legacy_partner_sc_2fddb7fb7cbb4d8082900fb60a196b0e,四川省泰人和建设工程有限责任公司,company,1,91510106MA634JBB4C,,,2fddb7fb7cbb4d8082900fb60a196b0e,cooperat_company,四川省泰人和建设工程有限责任公司,91510106MA634JBB4C,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2fddb7fb7cbb4d8082900fb60a196b0e
legacy_partner_sc_2fe8c6280d2f436fadb21e1727c4a84f,新疆百瑞通管道有限公司,company,1,91650109MA77J69B3N,,,2fe8c6280d2f436fadb21e1727c4a84f,cooperat_company,新疆百瑞通管道有限公司,91650109MA77J69B3N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,2fe8c6280d2f436fadb21e1727c4a84f
legacy_partner_sc_2ffabcf9f2b443e8adacce8af2046fb1,重庆迅凯建筑劳务有限公司,company,1,,,,2ffabcf9f2b443e8adacce8af2046fb1,company_supplier,重庆迅凯建筑劳务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,2ffabcf9f2b443e8adacce8af2046fb1
legacy_partner_sc_30055833f1f64248830e3453dfe0e429,德阳鑫满海商贸有限公司,company,1,91510603MAETG02GX2,,,30055833f1f64248830e3453dfe0e429,cooperat_company,德阳鑫满海商贸有限公司,91510603MAETG02GX2,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,30055833f1f64248830e3453dfe0e429
legacy_partner_sc_30130b9ded4642cc81366d57a14c52b1,中江志诚钢化玻璃制品有限公司,company,1,915106230967283535,,,30130b9ded4642cc81366d57a14c52b1,company_supplier,中江志诚钢化玻璃制品有限公司,,915106230967283535,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30130b9ded4642cc81366d57a14c52b1
legacy_partner_sc_3025bb14cd3f4c768321e07b8be66ccf,新疆渝开商贸有限公司,company,1,91659003MABUWXUL1K,,,3025bb14cd3f4c768321e07b8be66ccf,cooperat_company,新疆渝开商贸有限公司,91659003MABUWXUL1K,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,3025bb14cd3f4c768321e07b8be66ccf
legacy_partner_sc_3027db98a36242f88d8b3ea55818fd05,广西河池宜福木业有限公司,company,1,914512817884207471,,,3027db98a36242f88d8b3ea55818fd05,company_supplier,广西河池宜福木业有限公司,,914512817884207471,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,3027db98a36242f88d8b3ea55818fd05
legacy_partner_sc_30412521b94343d99d421ad9328f4c17,四川科一林广告装饰有限公司,company,1,91510600MA6230R917,,,30412521b94343d99d421ad9328f4c17,company_supplier,四川科一林广告装饰有限公司,,91510600MA6230R917,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30412521b94343d99d421ad9328f4c17
legacy_partner_sc_30622a72c2f647eb875e8a7212188e70,米易县李廷军租赁站,company,1,92510421MA676C3C7T,13980354313,,30622a72c2f647eb875e8a7212188e70,company_supplier,米易县李廷军租赁站,,92510421MA676C3C7T,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30622a72c2f647eb875e8a7212188e70
legacy_partner_sc_30708eaca72f4935bd05ea7ed28ff19a,四川省施睿商贸有限公司,company,1,9151060079184222XR,18981009708,,30708eaca72f4935bd05ea7ed28ff19a,company_supplier,四川省施睿商贸有限公司,,9151060079184222XR,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30708eaca72f4935bd05ea7ed28ff19a
legacy_partner_sc_30b9ca8aec6548319ab145d55632d28a,重庆荣固建筑工程有限公司,company,1,91500108MA61CM9M19,,,30b9ca8aec6548319ab145d55632d28a,cooperat_company,重庆荣固建筑工程有限公司,91500108MA61CM9M19,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,30b9ca8aec6548319ab145d55632d28a
legacy_partner_sc_30c5b1e93d14406baa3cc3e70cae6c4d,绵阳艾肯空调制冷设备有限公司,company,1,91510700MAD5AQ422P,,,30c5b1e93d14406baa3cc3e70cae6c4d,cooperat_company,绵阳艾肯空调制冷设备有限公司,91510700MAD5AQ422P,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,30c5b1e93d14406baa3cc3e70cae6c4d
legacy_partner_sc_30cef23aeee344a686414fdb529728d3,广安市前锋区贤斌机械租赁站,company,1,,,,30cef23aeee344a686414fdb529728d3,company_supplier,广安市前锋区贤斌机械租赁站,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30cef23aeee344a686414fdb529728d3
legacy_partner_sc_30d36743ccc44c13b637f7e43234c5ce,德阳亚东水泥销售有限责任公司,company,1,91510600795830744D,,,30d36743ccc44c13b637f7e43234c5ce,company_supplier,德阳亚东水泥销售有限责任公司,,91510600795830744D,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30d36743ccc44c13b637f7e43234c5ce
legacy_partner_sc_30e13520d5274eafbfb8c85020eedb99,格尔木十源防水总销售,company,1,92632801MA754KJCXM,,,30e13520d5274eafbfb8c85020eedb99,company_supplier,格尔木十源防水总销售,,92632801MA754KJCXM,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,30e13520d5274eafbfb8c85020eedb99
legacy_partner_sc_31008eda934942dda7c1ab62ee62a7ad,石柱土家族自治县冉景建材经营部,company,1,92500240MAAC708B5Q,,,31008eda934942dda7c1ab62ee62a7ad,cooperat_company,石柱土家族自治县冉景建材经营部,92500240MAAC708B5Q,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,31008eda934942dda7c1ab62ee62a7ad
legacy_partner_sc_3109c5b2847b4c96969a72bf3855455b,和田市爱尚家家具广场,company,1,92653201MA77JQWM4M,,,3109c5b2847b4c96969a72bf3855455b,company_supplier,和田市爱尚家家具广场,,92653201MA77JQWM4M,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,3109c5b2847b4c96969a72bf3855455b
legacy_partner_sc_3121c4e4f2934200af129d57b195e516,四川锦岐钢铁有限公司,company,1,91510106MAACM4J59U,,,3121c4e4f2934200af129d57b195e516,cooperat_company,四川锦岐钢铁有限公司,91510106MAACM4J59U,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,3121c4e4f2934200af129d57b195e516
legacy_partner_sc_31224cc4e24f462b83ee7a18efcafb9c,喀什千耀建筑设备租赁有限公司,company,1,91653100MA7JA73T79,,,31224cc4e24f462b83ee7a18efcafb9c,cooperat_company,喀什千耀建筑设备租赁有限公司,91653100MA7JA73T79,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,31224cc4e24f462b83ee7a18efcafb9c
legacy_partner_sc_3139be3b3e9b424ab20aefe05a03042e,格尔木奋鼎机械设备安装有限公司,company,1,91632801310927055T,,,3139be3b3e9b424ab20aefe05a03042e,company_supplier,格尔木奋鼎机械设备安装有限公司,,91632801310927055T,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,3139be3b3e9b424ab20aefe05a03042e
legacy_partner_sc_3152d6831de14c7a902c81cb9335de3f,石柱土家族自治县联创建材有限公司,company,1,9150024058282632XF,,,3152d6831de14c7a902c81cb9335de3f,cooperat_company,石柱土家族自治县联创建材有限公司,9150024058282632XF,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,3152d6831de14c7a902c81cb9335de3f
legacy_partner_sc_315cadc4b3074035b935808167e16cec,喀什东兴水泥制品有限公司,company,1,91653129099974947D,,,315cadc4b3074035b935808167e16cec,cooperat_company,喀什东兴水泥制品有限公司,91653129099974947D,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,315cadc4b3074035b935808167e16cec
legacy_partner_sc_31650c8b2e6a413cbcffb0e11dc46750,重庆市荣昌区睿家办公设备有限公司,company,1,91500226339631055P,,,31650c8b2e6a413cbcffb0e11dc46750,cooperat_company,重庆市荣昌区睿家办公设备有限公司,91500226339631055P,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,31650c8b2e6a413cbcffb0e11dc46750
legacy_partner_sc_3173c1f915244f2cadf4712417480767,重庆川林建筑劳务有限公司,company,1,91500153MAC175TU10,,,3173c1f915244f2cadf4712417480767,company_supplier,重庆川林建筑劳务有限公司,,91500153MAC175TU10,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,3173c1f915244f2cadf4712417480767
legacy_partner_sc_317eda430e51416faf5a3d53ecae9ad5,四川超捷成套设备有限公司,company,1,,,,317eda430e51416faf5a3d53ecae9ad5,company_supplier,四川超捷成套设备有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,317eda430e51416faf5a3d53ecae9ad5
legacy_partner_sc_31ac75541e904f44955e16cd71210181,四川美天建材有限公司,company,1,,,,31ac75541e904f44955e16cd71210181,company_supplier,四川美天建材有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,31ac75541e904f44955e16cd71210181
legacy_partner_sc_31b212412a76489187d6b3f862d17881,中江县兴隆镇隆庆建材销售经营部,company,1,92510623MA6BL1X210,,,31b212412a76489187d6b3f862d17881,cooperat_company,中江县兴隆镇隆庆建材销售经营部,92510623MA6BL1X210,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,31b212412a76489187d6b3f862d17881
legacy_partner_sc_31d85776f19847ce90c3735d299fc93e,德阳市区一帆文体用品经营部,company,1,92510600MA64YR6926,,,31d85776f19847ce90c3735d299fc93e,company_supplier,德阳市区一帆文体用品经营部,,92510600MA64YR6926,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,31d85776f19847ce90c3735d299fc93e
legacy_partner_sc_31f205e15ad24c9a81bc066ac232387f,江西天昊电缆有限公司,company,1,91360622MA38B3TTXQ,,,31f205e15ad24c9a81bc066ac232387f,company_supplier,江西天昊电缆有限公司,,91360622MA38B3TTXQ,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,31f205e15ad24c9a81bc066ac232387f
legacy_partner_sc_325009af9a3b47d89dce407e50d52d38,重庆燕牌电线电缆有限公司,company,1,915001076220065110,,,325009af9a3b47d89dce407e50d52d38,company_supplier,重庆燕牌电线电缆有限公司,,915001076220065110,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,325009af9a3b47d89dce407e50d52d38
legacy_partner_sc_325f4a4b9300454e99c23f0e946398d8,当热西路正红管道疏通服务队,company,1,92540192MA6T760T6A,,,325f4a4b9300454e99c23f0e946398d8,company_supplier,当热西路正红管道疏通服务队,,92540192MA6T760T6A,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,325f4a4b9300454e99c23f0e946398d8
legacy_partner_sc_3266196c8e4644e1b616a680a27d6d75,德阳嘉德红商贸有限公司,company,1,9151060008071773XR,,,3266196c8e4644e1b616a680a27d6d75,cooperat_company,德阳嘉德红商贸有限公司,9151060008071773XR,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,3266196c8e4644e1b616a680a27d6d75
legacy_partner_sc_327774691e9b412386526dd49f310df1,中山市燕子园林,company,1,92442000MA56RY0B1Y,,,327774691e9b412386526dd49f310df1,company_supplier,中山市燕子园林,,92442000MA56RY0B1Y,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,327774691e9b412386526dd49f310df1
legacy_partner_sc_32ab0381c7074006823887da171d62e3,青白江鑫云海五金经营部,company,1,92510113MA6CXMT385,,,32ab0381c7074006823887da171d62e3,cooperat_company,青白江鑫云海五金经营部,92510113MA6CXMT385,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,32ab0381c7074006823887da171d62e3
legacy_partner_sc_32cd0e58008b4fbf9a554130046af70e,重庆市永川区千秋油料经营部,company,1,915001187365799831,,,32cd0e58008b4fbf9a554130046af70e,company_supplier,重庆市永川区千秋油料经营部,,915001187365799831,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,32cd0e58008b4fbf9a554130046af70e
legacy_partner_sc_33288a1b27494b849f191abbf4c9ebf2,中江县富兴镇亭宇劳务服务部（个体工商户）,company,1,92510623MAE1GYC17,,,33288a1b27494b849f191abbf4c9ebf2,cooperat_company,中江县富兴镇亭宇劳务服务部（个体工商户）,92510623MAE1GYC17,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33288a1b27494b849f191abbf4c9ebf2
legacy_partner_sc_334631a926fa44268690cb7870d4c454,铜梁区启胜工程机械设备租赁部,company,1,92500224MA5YP8EUXM,,,334631a926fa44268690cb7870d4c454,company_supplier,铜梁区启胜工程机械设备租赁部,,92500224MA5YP8EUXM,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,334631a926fa44268690cb7870d4c454
legacy_partner_sc_33a0834317c54dab931c4165abc53fe7,双流区创想通讯器材经营部,company,1,92510122L726703804,,,33a0834317c54dab931c4165abc53fe7,cooperat_company,双流区创想通讯器材经营部,92510122L726703804,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33a0834317c54dab931c4165abc53fe7
legacy_partner_sc_33a92769fdb643aca8862b7be725a14c,广安吉浩机械设备租赁有限公司,company,1,91511600MA6435837Q,,,33a92769fdb643aca8862b7be725a14c,cooperat_company,广安吉浩机械设备租赁有限公司,91511600MA6435837Q,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33a92769fdb643aca8862b7be725a14c
legacy_partner_sc_33ce4fb6e1714effaea4d4fd2979539c,德阳市明鸿混凝土有限公司,company,1,915106006841873701,,,33ce4fb6e1714effaea4d4fd2979539c,company_supplier,德阳市明鸿混凝土有限公司,,915106006841873701,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,33ce4fb6e1714effaea4d4fd2979539c
legacy_partner_sc_33d03769698f42abbc28f16bf92f6638,四川三禾汇德建设工程有限公司,company,1,91510600MA664AYY76,,,33d03769698f42abbc28f16bf92f6638,cooperat_company,四川三禾汇德建设工程有限公司,91510600MA664AYY76,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33d03769698f42abbc28f16bf92f6638
legacy_partner_sc_33e0838996564c06b148c43f4386b999,重庆厚实建材租赁站,company,1,915001075842754536,,,33e0838996564c06b148c43f4386b999,cooperat_company,重庆厚实建材租赁站,915001075842754536,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33e0838996564c06b148c43f4386b999
legacy_partner_sc_33ed76efbe154c06a6e2aa6901c4bfbc,成都鼎上名品装饰材料有限公司,company,1,91510114MA6BCTEL3J,,,33ed76efbe154c06a6e2aa6901c4bfbc,cooperat_company,成都鼎上名品装饰材料有限公司,91510114MA6BCTEL3J,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,33ed76efbe154c06a6e2aa6901c4bfbc
legacy_partner_sc_33f7293712d84aefafbb31b14f885065,广西昂盛建材有限公司,company,1,91450800MA5N7KJF3M,,,33f7293712d84aefafbb31b14f885065,company_supplier,广西昂盛建材有限公司,,91450800MA5N7KJF3M,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,33f7293712d84aefafbb31b14f885065
legacy_partner_sc_341f9b93de5a4869b4a68ed8a91581d2,德阳市宏兴五金交电有限公司,company,1,91510600620851383M,,,341f9b93de5a4869b4a68ed8a91581d2,company_supplier,德阳市宏兴五金交电有限公司,,91510600620851383M,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,341f9b93de5a4869b4a68ed8a91581d2
legacy_partner_sc_344797c4e78b4fe8a4b066076faac0be,湖北泓森木业有限公司,company,1,91420624MACBKAY791,,,344797c4e78b4fe8a4b066076faac0be,cooperat_company,湖北泓森木业有限公司,91420624MACBKAY791,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,344797c4e78b4fe8a4b066076faac0be
legacy_partner_sc_3455d5f07fde4aa496e9614044295fbd,丰桓正（重庆）能源有限责任公司,company,1,91500120MA7N68U73J,,,3455d5f07fde4aa496e9614044295fbd,company_supplier,丰桓正（重庆）能源有限责任公司,,91500120MA7N68U73J,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,3455d5f07fde4aa496e9614044295fbd
legacy_partner_sc_34626a9c28ee4960a06bcc61defeada0,山东惠民正大绳网厂,company,1,,,,34626a9c28ee4960a06bcc61defeada0,cooperat_company,山东惠民正大绳网厂,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34626a9c28ee4960a06bcc61defeada0
legacy_partner_sc_3467c53d266d4e738ed4b80842e9556d,广汉顺宏涂料有限公司,company,1,915106815752870654,,,3467c53d266d4e738ed4b80842e9556d,cooperat_company,广汉顺宏涂料有限公司,915106815752870654,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,3467c53d266d4e738ed4b80842e9556d
legacy_partner_sc_348dcf8e9bc747f6b27d4cc68085e306,重庆市津璧建筑劳务有限公司,company,1,,,,348dcf8e9bc747f6b27d4cc68085e306,cooperat_company,重庆市津璧建筑劳务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,348dcf8e9bc747f6b27d4cc68085e306
legacy_partner_sc_34a21b891a794a5bbae837d1b407645a,四川曜嘉装配式建筑科技有限公司,company,1,91510600MA66GARJ54,15828235865,,34a21b891a794a5bbae837d1b407645a,company_supplier,四川曜嘉装配式建筑科技有限公司,,91510600MA66GARJ54,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,34a21b891a794a5bbae837d1b407645a
legacy_partner_sc_34a5df9413c24d3bbd06a6dbfa7e68de,四川省乾力建筑工程有限公司,company,1,91510703MA694NWF7A,,,34a5df9413c24d3bbd06a6dbfa7e68de,cooperat_company,四川省乾力建筑工程有限公司,91510703MA694NWF7A,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34a5df9413c24d3bbd06a6dbfa7e68de
legacy_partner_sc_34b42f550b4a47c9b5341fdd03e7cbd7,德阳天杰五金机电有限公司,company,1,9151060033778041XD,,,34b42f550b4a47c9b5341fdd03e7cbd7,company_supplier,德阳天杰五金机电有限公司,,9151060033778041XD,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,34b42f550b4a47c9b5341fdd03e7cbd7
legacy_partner_sc_34c6eb70faa940f7bb2409f953611f8b,重庆辰煌建材有限公司,company,1,重庆辰煌建材有限公司,,,34c6eb70faa940f7bb2409f953611f8b,cooperat_company,重庆辰煌建材有限公司,重庆辰煌建材有限公司,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34c6eb70faa940f7bb2409f953611f8b
legacy_partner_sc_34cafe524f5948d4a19aadcf4f6d3901,德阳浩海建材有限公司,company,1,91510603MAC7GK1P8E,,,34cafe524f5948d4a19aadcf4f6d3901,cooperat_company,德阳浩海建材有限公司,91510603MAC7GK1P8E,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34cafe524f5948d4a19aadcf4f6d3901
legacy_partner_sc_34e0ed14d1034ab1b2e561ab0867cfe7,重庆新嵘帆交通设施制造有限公司,company,1,,,,34e0ed14d1034ab1b2e561ab0867cfe7,company_supplier,重庆新嵘帆交通设施制造有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,34e0ed14d1034ab1b2e561ab0867cfe7
legacy_partner_sc_34fe309e873340c9a1f98801097b1941,梅州市南粤道路工程有限公司,company,1,914414246924545208,13825061591,,34fe309e873340c9a1f98801097b1941,company_supplier,梅州市南粤道路工程有限公司,,914414246924545208,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,34fe309e873340c9a1f98801097b1941
legacy_partner_sc_34ff865ec53847ee9b45c295e82d7901,四川墨川园林绿化有限公司,company,1,91510603MAD90NHH9B,,,34ff865ec53847ee9b45c295e82d7901,cooperat_company,四川墨川园林绿化有限公司,91510603MAD90NHH9B,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34ff865ec53847ee9b45c295e82d7901
legacy_partner_sc_34ffc7ccde8c49ad9ef0032474f83bda,广州陌上十一装饰工程有限公司,company,1,91440101MA5CK9TPXW,,,34ffc7ccde8c49ad9ef0032474f83bda,cooperat_company,广州陌上十一装饰工程有限公司,91440101MA5CK9TPXW,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,34ffc7ccde8c49ad9ef0032474f83bda
legacy_partner_sc_350c13b5ddeb4f579a47b2514644e6dd,旌阳区雪航工程机械租赁部,company,1,,,,350c13b5ddeb4f579a47b2514644e6dd,company_supplier,旌阳区雪航工程机械租赁部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,350c13b5ddeb4f579a47b2514644e6dd
legacy_partner_sc_350ccc5e1dab4f3eaff208eb08df24e7,成都潮锦嘉业贸易有限公司,company,1,91510108MA61XXN211,,,350ccc5e1dab4f3eaff208eb08df24e7,company_supplier,成都潮锦嘉业贸易有限公司,,91510108MA61XXN211,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,350ccc5e1dab4f3eaff208eb08df24e7
