contract_id,legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,name,subject,type,state,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,line_count,is_locked
494,4cbe315cd45d4594bb982b3599317069,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600457,文泰尚城后门门卫分户工程,out,draft,DYS2022-16-58,WBHTGL-20220726-035,1000000732,2,,德阳市供水安装工程队,0,False
495,4cc6d469bb374ac8b8cc2f8b66f63165,4e69feaf5c854b54a44de07e4e94300c,2359,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充,117,中国移动通信集团四川有限公司南充分公司,CONIN2600458,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充,out,draft,NCS2025-159,WBHTGL-20250924-001,17586760418880000,2,0,中国移动通信集团四川有限公司南充分公司,0,False
496,4cc8c31c19754d8e805f5e8c125c063a,5ce3a10946434bf3bb1a79351d5de269,2407,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程,5807,保利长大工程有限公司,CONIN2600459,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程,out,draft,ZHS2021-77,WBHTGL-20210916-001,1000000505,2,,保利长大工程有限公司,0,False
497,4cdc2f64f67c44c0bf3a9dd8e0d1b1a3,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600460,易静工程（德阳二重工程项目）,out,draft,DYS2020-06-13,WBHTGL-20200521-003,1000000196,2,,二重（德阳）重型装备有限公司,0,False
498,4d68ad3881054ded9a29a8aa02f415ab,39b007f2fcac4bcabaed31c907846e8b,2292,德阳市旌阳区东湖-和新（崴和路）道路改建工程二标段,5806,伟宸建设集团有限公司,CONIN2600461,德阳市旌阳区东湖-和新（崴和路）道路改建工程二标段,out,draft,DYS2021-117,WBHTGL-20211229-002,1000000575,2,,伟宸建设集团有限公司,0,False
499,4d8d28b58a934e849c64356983c47b0a,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600462,工程中心东面环境清理项目,out,draft,DYS2023-03-07,WBHTGL-20230315-003,1000000895,2,,四川工程职业技术学院,0,False
500,4dc5858802b248cda342bbd801973c1c,fbbe809ac1994bf9a245f59229553730,2853,四川建筑职业技术学院成都校区迁建工程（二期）室内外消防工程,5830,四川建筑职业技术学院,CONIN2600463,结算审核报告,out,draft,DYS2022-80-1,WBHTGL-20241024-002,17297352637370000,2,0,四川建筑职业技术学院,0,False
501,4e451bb1e7ee44e6b380f0a936b1ecb2,b3f527d6f80c45498a54241c44fee03b,2651,罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书,5846,四川纹江致远建筑开发工程有限公司,CONIN2600464,罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书,out,draft,DYS2021-74,WBHTGL-20210827-002,1000000500,2,,四川纹江致远建筑开发工程有限公司,0,False
502,4e7ead75b9af456c84c41e3eb4cd25c6,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600465,重机厂36米跨机床围栏整治项目,out,draft,DYS2024-42,WBHTGL-20240223-002,17086500873450000,2,0,二重（德阳）重型装备有限公司,0,False
503,4e8257e59afe4eee99d9658743f3f399,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600466,采购部-D307洽谈室装修,out,draft,DYS2024-217,WBHTGL-20241008-001,17283500311220000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
504,4ed02f0d07c64f2d859097031ca7b172,81f1c11cde6e4db0bc782b1aaf07f75d,2507,德阳市供水安装工程队非招标项目施工劳务分包备选合同,5871,德阳市供水安装工程队,CONIN2600467,德阳市供水安装工程队非招标项目施工劳务分包备选合同,out,draft,DYS2020-23,WBHTGL-20200324-001,1000000152,2,,德阳市供水安装工程队,0,False
505,4ed269af1cdd4da1b4acbd747c13ecaf,7fd8ea3e59b7430fa97844b5fde512e4,2499,西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包,4514,成都建工第一建筑工程有限公司,CONIN2600468,西部城区A2-04地块房地产开发项目,out,draft,XCS2025-10,WBHTGL-20250120-002,17373594055920000,2,0,成都建工第一建筑工程有限公司,0,False
506,4f0e4e5c501a40f78fc13d715c1999ae,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600469,融发雅居移表工程,out,draft,DYS2022-16-49,WBHTGL-20220726-027,1000000724,2,,德阳市供水安装工程队,0,False
507,4f7a42dbbdcf418bbad87fe46f871d8f,d9c6cbd20d9f41cc876ad845341304d7,2748,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,3731,中铁二局集团有限公司,CONIN2600470,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,out,draft,CQS2023-71,WBHTGL-20230705-001,1000000958,2,0,中铁二局集团有限公司,0,False
508,4fb679fc152a439c9ff8bd775d3f6c30,1abe1430e27d4765b61cf3ae4b341c24,2192,凯州新城城乡一体化项目配套建设工程钢结构工程专业分包（第二次）,4475,德阳蓉北建设工程有限公司,CONIN2600471,凯州新城城乡一体化项目配套建设工程钢结构工程专业分包（第二次）,out,draft,DYS2023-15,WBHTGL-20230327-005,1000000906,2,0,德阳蓉北建设工程有限公司,0,False
509,4fda001f8d8642029d888c520334a538,1ce3b31d6d8544479618158ea59ed160,2198,中国移动四川分公司成都片区2018-2020年渠道零星维修项目（标包1）,3656,中国移动通信集团四川有限公司成都分公司,CONIN2600472,中国移动四川分公司成都片区2018-2020年渠道零星维修项目,out,draft,CDS2019-27,WBHTGL-20200311-006,1000000115,2,,中国移动通信集团四川有限公司成都分公司,0,False
510,4ffa98e91b5f4bfda11ee5d8faa08d96,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600473,国家发电设备机械零部件检测中心施工用水工程,out,draft,DYS2022-16-38,WBHTGL-20220726-016,1000000713,2,,德阳市供水安装工程队,0,False
511,5026c6f08b954f04b8aca6abb0ade00c,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600474,翠竹苑B6栋1-2、2-2号、陈银3-2、4-2号分户工程,out,draft,DYS2022-16-27,WBHTGL-20220726-005,1000000702,2,,德阳市供水安装工程队,0,False
512,5028339de3e842e1a86a2832ecf7ef92,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600475,热处理厂4跨、5 跨、6跨照明改造,out,draft,DYS2024-131,WBHTGL-20240819-001,17240289273900000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
513,503fe079b2a0457c990c945bba8b4dc2,b79f8cb44d6045c1869f6bb575b5e77e,2659,绵阳市安州区人民检察院智慧检察系统Ⅴ期办案工作区土建项目,4761,绵阳市安州区人民检察院,CONIN2600476,绵阳市安州区人民检察院智慧检察系统V期办案工作区土建项目,out,draft,MYS2024-261,WBHTGL-20241226-001,17351775486940000,2,0,绵阳市安州区人民检察院,0,False
514,506984fd7edf4a41bdb2a735ba949891,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3664,中国第二重型机械集团德阳万路运业有限公司,CONIN2600477,砖库粉刷乳胶漆等项目,out,draft,DYS2025-218,WBHTGL-20251203-001,17647289854370000,2,0,中国第二重型机械集团德阳万路运业有限公司,0,False
515,506bf5bb173447bdb440c6eee9e75b6a,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600478,2021年雨季应急抢险项目,out,draft,DYS2021-13-20,WBHTGL-20210929-003,1000000517,2,,四川工程职业技术学院,0,False
516,507bf22ca5554abbaf9d57ec3be96825,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600479,供水泵房安全整改工程,out,draft,DYS2023-157,WBHTGL-20231030-002,16986559401510000,2,0,二重（德阳）重型装备有限公司,0,False
517,50b3b23fbde3483fa7c5adc905efcd55,dc59bf70a1a54961a96e4a169555842f,2756,洛浦县市政基础设施建设及配套项目（施工一标段）,4679,洛浦县住房和城乡建设局,CONIN2600480,洛浦县市政基础设施建设及配套项目（施工一标段）,out,draft,XJQ2021-58,WBHTGL-20210707-001,1000000475,2,,洛浦县住房和城乡建设局,0,False
518,50d97642aad94f0d8e2d9b5f2fa40d33,7804bf2a4b6e4d258d501945273868c0,2475,53019工程、3644-3、4、3617总坪安装工程,5798,中铁十九局集团有限公司,CONIN2600481,53019工程、3644-3、4、3617总坪安装工程,out,draft,XZQ2021-104,WBHTGL-20211122-002,1000000549,2,,中铁十九局集团有限公司,0,False
519,50ed0524f0a2429a90138c6d1cd8e6e8,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3761,二重集团（德阳）精衡传动设备有限公司,CONIN2600482,易静工程（德阳二重工程项目）,out,draft,DYS2020-06-01,WBHTGL-20200521-001,1000000194,2,,二重集团（德阳）精衡传动设备有限公司,0,False
520,520d07ffb4614bf4a20a02db7a8eb701,531c46015cb843b1a330c71e092fef13,2380,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目,5839,四川省东方兴发建设集团有限公司,CONIN2600483,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目,out,draft,DYS2025-180,WBHTGL-20251023-001,17611808745120000,2,0,四川省东方兴发建设集团有限公司,0,False
521,52a1518e24724d64925229f920ba05ef,204822a6a35f4e76963dbeec9c3240d3,2211,中央公园西一游客服务中心工程项目,3991,四川瑞源建筑工程有限公司,CONIN2600484,中央公园西一游客服务中心工程项目,out,draft,CDS2019-70,WBHTGL-20200229-027,1000000061,2,,四川瑞源建筑工程有限公司,0,False
522,52bb0b0ddbfb4122a17715ede5295cb4,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600485,五教广场及松苑餐厅楼梯地面防滑处理,out,draft,DYS2023-03-03,WBHTGL-20230104-003,1000000864,2,,四川工程职业技术学院,0,False
523,52f40d2d41b7432595b3d283fe3f73e3,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600486,金结厂新跨厂房侧面防雨,out,draft,DYS2022-15-8,WBHTGL-20220507-015,1000000656,2,,二重（德阳）重型装备有限公司,0,False
524,53316129ecb048a6a0b090e777d768ff,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600487,铸造厂1#干燥窑封闭式母排抢修,out,draft,DYS2021-09-20,WBHTGL-20210924-001,1000000508,2,,二重（德阳）重型装备有限公司,0,False
525,53ab7792bf4e47c489c33dec8af9b3cb,7fa5e23b3bfa44e184eeaf9f6aa891c0,2497,水韵江南10栋维修,4365,德阳市水韵江南居住小区业委会,CONIN2600488,水韵江南10栋维修,out,draft,DYS2021-83,WBHTGL-20210926-002,1000000512,2,,德阳市水韵江南居住小区业委会,0,False
526,54cf3a582b8d4408a7154fed0e9ef9b5,5c44a17531ae4105bde23f05303bda78,2404,花园路街道古楼片区配套基础设施建设工程,4934,重庆市南岸区人民政府花园路街道办事处,CONIN2600489,花园路街道古楼片区配套基础设施建设工程,out,draft,CQS2021-08,WBHTGL-20210113-001,1000000344,2,,重庆市南岸区人民政府花园路街道办事处,0,False
527,5526062299464fb7a9e4d84c1557dd66,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600490,德阳市供水安装工程队,out,draft,DYS2022-16-66,WBHTGL-20221117-005,1000000803,2,,德阳市供水安装工程队,0,False
528,5535495bb5d54e03913274602e4ebb27,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600491,旌阳区鞍山路202号东汽馨园二期A区3栋1-4号郭太友分户工程,out,draft,DYS2022-16-81,WBHTGL-20221117-019,1000000817,2,,德阳市供水安装工程队,0,False
529,553efed34ca64bde8bb27667bd1b1170,0f3c19a871e446fc8cc9781f108d58e5,2157,米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目,4930,重庆巨能建设（集团）有限公司米易分公司,CONIN2600492,米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目,out,draft,PZH2020-20,WBHTGL-20200716-001,1000000223,2,0,重庆巨能建设（集团）有限公司米易分公司,0,False
530,553f631c1a264735883409e3c9c8eb21,38a935363c53402fa59ee99c9170f8de,2287,医院商业服务配套安装工程,5869,德阳市人民医院,CONIN2600493,医院商业服务配套安装工程,out,draft,DYS2026-09,WBHTGL-20260120-001,17688789760410000,2,0,德阳市人民医院,0,False
531,554a594f6b8c4ce8a89bd968748a28a3,027c5b467ae94e52aabb6f6218d310d4,2118,成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目（L3-1线道路及配套工程劳务分包）,4136,川渝高竹新区开发建设集团有限公司（四川高竹工程建设有限公司）,CONIN2600494,成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目（L3-1线道路及配套工程劳务分包）,out,draft,CQS2022-52,WBHTGL-20220623-001,1000000677,2,,川渝高竹新区开发建设集团有限公司（四川高竹工程建设有限公司）,0,False
532,5571251175cf4221a301d81037c78d51,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600495,采购部下料工段照明节能改造,out,draft,DYS2023-169,WBHTGL-20231117-003,17001834079370000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
533,557354a1a54d40b7bf078c17f1f763eb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600496,德阳市东汽小学扩建项目新建总表工程,out,draft,DYS2024-165,WBHTGL-20240923-014,17270578850600000,2,0,德阳市供水安装工程队,0,False
534,55a2487ec6e043479a62aa40091da7eb,786f45af49be4b29b4a1ad2717804e0d,2478,德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设,5572,特变电工（德阳）电缆股份有限公司,CONIN2600497,德缆公司力缆车间及新建能源装备车间提升机雨棚施工工程项目,out,draft,DYS2025-34,WBHTGL-20250319-001,17423486859010000,2,0,特变电工（德阳）电缆股份有限公司,0,False
535,5613a212d8a74f42b0bdf74a2fe22ceb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600498,漓江一西路（黄山路—蓥华山路）配套市政给水管网工程,out,draft,DYS2024-10,WBHTGL-20240123-003,17059803368300000,2,0,德阳市供水安装工程队,0,False
536,562bc83ca224492dbb964274533b45ff,dfdd8eb86b064e7f8615d74aa2bc222a,2771,德阳市寿丰河截污干管工程劳务分包,5867,德阳国信建设工程有限公司,CONIN2600499,德阳市寿丰河截污干管项目委托采购协议（建渣）,out,draft,DYS2020-54-1,WBHTGL-20251223-001,17664561174660000,1,0,德阳国信建设工程有限公司,0,False
537,568107fb1225494d8828bb5c98becf04,e1603619f0814d02b4c86bc5c044ea0b,2778,巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程,5800,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,CONIN2600500,1-8号厂房、13号厂房、16号厂房 防水保温工程专业分包合同补充协议,out,draft,BZS2021-110-2,WBHTGL-20260104-002,17675067418860000,2,0,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,0,False
538,56eb9b6f15bb4e3e96181aa8272f6f48,703168b02c414c4fa219307367d2fd54,2453,2023年南岸区城市桥隧设施病害整治工程,122,重庆市南岸区城市管理局,CONIN2600501,2023年南岸区城市桥隧设施病害整治工程,out,draft,CQS2023-146,WBHTGL-20231011-001,16969944451460000,2,0,重庆市南岸区城市管理局,0,False
539,5771caa78c44432492d3a44345719611,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,4369,德阳市瑞键机械设备有限责任公司,CONIN2600502,模锻厂-C5t 560KW电加热炉精度改造,out,draft,DYS2025-183,WBHTGL-20251029-002,17617019350580000,2,0,德阳市瑞键机械设备有限责任公司,0,False
540,5797a82002dd4ef68e203e4f72daffaa,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600503,秀山路33号长富花园分户工程,out,draft,DYS2022-16-61,WBHTGL-20220726-038,1000000735,2,,德阳市供水安装工程队,0,False
541,57b91941b5464bbd87043e8bd3d0ec42,35aa78045dea48e082cae3f783e952b6,2276,四川省广汉高封橡塑有限公司地上建(构)筑物附着物拆除工程及残值处置项目,4212,广汉市城乡建设发展有限公司,CONIN2600504,川省广汉高封橡塑有限公司地上建（构）筑物附着物拆除工程及残值处置项目,out,draft,DYS2024-117,WBHTGL-20240717-001,17211963017640000,2,0,广汉市城乡建设发展有限公司,0,False
542,58283322dad8426b91b2e6ae48b29ecc,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600505,热处理厂-现场集控中心墙体及控制室制冷改造项目,out,draft,DYS2025-26,WBHTGL-20250303-003,17409826718900000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
543,5831a5dfca96442fb65243b8d7eefaea,8fdbef4293604b95a0e2d7a44d5a8b80,2555,40万吨高强包装纸扩建项目余土/渣土外运专业分包工程,5842,四川省第四建筑有限公司,CONIN2600506,40万吨高强包装用纸扩建技术改造项目总承包工程,out,draft,DYS2023-110,WBHTGL-20230823-001,16927556633650000,2,0,四川省第四建筑有限公司,0,False
544,58d748c331b14273a7301176782f8d40,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600507,泰山北路三段116号江忠辉关闭自备水工程,out,draft,DYS2024-215,WBHTGL-20240923-065,17270780707940000,2,0,德阳市供水安装工程队,0,False
545,591bf6cabd724956a53af6d3be4ac409,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600508,模锻厂-700KWB炉断器更换,out,draft,DYS2024-150,WBHTGL-20240919-001,17267375278260000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
546,591e43762e324f3d970269980e5f65c9,8a57f2823a644db09f6c915d4942f9d5,2539,泰安综合楼屋面改造工程,5892,德阳经开建设工程有限公司,CONIN2600509,泰安综合楼屋面改造工程,out,draft,DYS2021-27,WBHTGL-20210414-001,1000000405,2,,德阳经开建设工程有限公司,0,False
547,593a2db8183848cc8701c9958f8bbde6,77f6ddc2d277451f922b7c5177530dde,2474,违法建（构）筑物拆除工程施工协议2021-2024,4313,德阳市城市管理行政执法局,CONIN2600510,芳草地富康苑,out,draft,DYS2024-129,WBHTGL-20240812-004,17234475929940000,2,0,德阳市城市管理行政执法局,0,False
548,59650193f6c84fd9b3bf36c1115a6e7d,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600511,南区新增土地新砌筑铁艺围栏,out,draft,DYS2021-13-27,WBHTGL-20211217-001,1000000565,2,,四川工程职业技术学院,0,False
549,596b9c8ffcec42629bf39e9e98f0ae73,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600512,现场整治-1号门保安室整治,out,draft,DYS2024-109,WBHTGL-20240704-002,17200595478890000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
550,599bb28d7c494edd93a7f0c5d3008bcf,35d5e3007cae414ebdcf9b2dc65d84b4,2277,谢勤林工程（万兴项目）,3996,四川益丰房地产开发有限公司,CONIN2600513,万兴一品四组团区域景观土建工程,out,draft,DYS2019-12,WBHTGL-20201014-001,1000000253,2,,四川益丰房地产开发有限公司,0,False
551,599cf81671984f809c773d7fb8e35ee3,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600514,旌阳区西湖街180号刘明分户工程,out,draft,DYS2024-187,WBHTGL-20240923-037,17270609877320000,2,0,德阳市供水安装工程队,0,False
552,59dd9c919a614366b66074c9b5d0af49,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2600515,德阳市城市供水一体化工程（第一批次项目）已废弃消防井、阀井回填工程,out,draft,DYS2024-37,WBHTGL-20240131-002,17066899498290000,2,0,德阳市供水安装工程队,0,False
553,59f3b380b9c34fb4a006346a80478f24,a1df3e6b2cbe4363b1f33cb30b679822,2599,绵阳市安州区村容村貌环境改造提升项目——黄土镇江池村道路工程项目,4765,绵阳市安州区建投矿业有限公司,CONIN2600516,绵阳市安州区村容村貌环境改造提升项目--黄土镇江池村道路工程项目施工合同 补充协议,out,draft,MYS2021-72-1,WBHTGL-20221228-002,1000000852,2,,绵阳市安州区建投矿业有限公司,0,False
554,5a77fc886bd54a22abf591d80b685613,9ebba094a48443a39dd7e1421da8dfbb,2588,刘伟零星工程项目,4449,德阳玛丽妇科医院有限责任公司,CONIN2600517,德阳玛丽妇科医院有限责任公司厨房燃气报警系统安装工程,out,draft,DYS2022-39-6,WBHTGL-20220514-003,1000000662,2,,德阳玛丽妇科医院有限责任公司,0,False
555,5a7ea5326451467581eed890cf46248f,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600518,2023学生宿舍区域合围项目,out,draft,DYS2023-51,WBHTGL-20230524-003,1000000934,2,,四川工程职业技术学院,0,False
556,5a8ac61b17cd4da9a37ef279e3171808,b17db7c3d7814760a0b0710bf88bef0d,2647,树木移栽合同,4484,德阳龙泰房地产开发有限公司,CONIN2600519,树木移栽合同,out,draft,DYS2020-55,WBHTGL-20201217-001,1000000315,2,,德阳龙泰房地产开发有限公司,0,False
557,5ae7847e46e54f86988d965295aa7901,9ebba094a48443a39dd7e1421da8dfbb,2588,刘伟零星工程项目,4327,德阳市政务服务和大数据管理局,CONIN2600520,五洲广场楼顶政务服务中心锅炉房燃气报警系统安装,out,draft,DYS2023-194,WBHTGL-20231220-002,17030547816860000,2,0,德阳市政务服务和大数据管理局,0,False
558,5b98e1b414d54fdca2d0b991b168c7e6,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600521,热处理厂厂房局部治漏,out,draft,DYS2025-135,WBHTGL-20250820-001,17556524854370000,2,0,二重（德阳）重型装备有限公司,0,False
559,5c1d446b58654ff688ed372aab690d13,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600522,老校区医务室南面至老足球场之间的环境治理项目,out,draft,DYS2021-12-02,WBHTGL-20210125-001,1000000360,2,,四川工程职业技术学院,0,False
560,5c256f8b08e74919a75511967a5212b5,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2600523,模锻厂-维修架管搭建,out,draft,DYS2026-32,WBHTGL-20260302-003,17724161341780000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
561,5c303018a80944b89e4a87eec40c1005,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2600524,孵化大楼周边环境治理,out,draft,DYS2021-12-04,WBHTGL-20210310-001,1000000382,2,,四川工程职业技术学院,0,False
